5000 100000
1967 4846 19
873 1269 43
1220 4182 47
1765 2173 21
4401 3991 19
3901 4279 50
1256 3330 49
2798 3610 18
2576 3517 41
1505 24 8
703 4643 10
1066 3266 31
2384 490 28
2236 4329 1
4746 3182 29
4530 192 28
4029 115 42
1968 978 49
4682 2766 41
3870 1970 9
2087 4067 22
1494 1721 26
1709 367 28
361 3939 10
2044 4131 38
4333 3756 5
992 995 7
3341 3075 25
4441 3005 21
969 2925 50
2631 1174 2
1132 4839 47
609 845 45
1309 3303 50
590 3226 32
1916 4546 29
2235 2233 5
3023 124 25
1368 1629 9
1474 4524 27
2121 3701 35
4800 4889 34
1848 3873 47
1553 3600 47
3000 1097 14
3820 1631 27
576 2152 16
864 4534 13
1663 31 35
2320 2241 11
4347 3395 29
3663 4458 17
1981 4682 40
780 1759 6
4020 4030 49
4242 2236 8
1687 3580 29
4000 269 38
204 3347 30
354 2358 1
2846 4176 37
1031 568 47
4705 4980 19
4795 1440 23
2859 3279 10
1253 1112 22
736 2174 29
339 2038 41
1663 2586 35
8 4206 6
2414 2058 46
4148 3348 38
4899 45 8
4782 1083 2
4196 1713 40
3890 3552 40
912 3615 23
3862 3115 8
2334 3162 22
1953 4065 22
1570 4441 16
2192 2885 34
3150 2050 39
4799 429 28
1929 1256 26
4343 4631 3
2892 2151 6
2490 2164 13
4168 499 14
3451 941 28
2317 358 2
741 4555 30
3401 718 28
52 4934 19
1154 1541 11
3097 256 9
453 524 41
512 2144 14
4669 4030 39
16 2927 18
1140 1765 7
4368 2510 27
4105 2582 17
3882 2294 44
159 2570 17
3632 3970 39
3265 4315 27
2686 2378 18
3372 2026 48
538 1020 46
3895 4324 1
2243 259 37
1734 1603 20
1596 3673 45
3894 2652 19
509 118 21
666 4606 29
2286 3329 31
2627 4251 47
513 2992 28
4448 660 49
2165 2590 6
2240 1762 20
4842 3562 14
2241 743 10
1958 1125 17
3329 149 30
4204 2538 3
3336 2284 33
1663 2263 32
2038 2244 50
4539 4060 16
1950 2536 31
2234 1938 27
1680 588 45
429 432 46
3527 2344 6
420 4594 14
334 755 10
1963 1677 32
4471 162 45
900 888 30
4820 2057 22
1491 2444 30
3466 2980 50
3 4320 22
3376 2809 21
2091 3431 38
1114 201 38
2422 4601 49
3344 3914 37
2646 1331 45
1931 1649 6
1503 3819 39
1391 1606 43
3382 1185 19
4275 661 3
3825 2125 37
1818 3342 2
2417 264 40
728 411 40
428 437 37
1561 547 19
992 3293 15
3838 1453 16
3732 2988 40
4340 4060 44
3352 3425 1
1090 1006 44
4267 3652 29
201 612 31
4660 1584 1
1851 2641 35
2133 211 18
1477 4591 25
3194 2059 14
1679 4995 14
4108 3959 36
1651 3616 22
4303 3499 27
1822 3839 31
709 1169 12
4082 2606 43
4712 2162 44
360 1181 25
4609 786 46
1190 4727 21
4449 4129 16
3679 2124 41
3272 1669 21
2440 3350 33
1289 1936 15
2009 4142 50
1658 4117 35
1757 1038 1
3135 4611 35
4957 2954 25
3520 1598 36
2119 3970 25
346 3637 37
2449 2605 19
3542 3909 47
648 4224 35
379 3943 36
2034 3275 1
1799 1705 14
1967 1645 27
4948 2303 21
3306 3706 3
268 790 29
1541 2240 23
1524 4516 26
2691 4025 14
4656 128 44
376 4992 22
3516 1962 41
2159 2172 31
1740 2478 30
1854 4478 30
4741 4519 31
3604 2077 10
402 4918 44
2060 1046 41
3529 4189 29
3964 1276 33
1827 3478 6
672 3962 31
1219 2766 33
2353 305 2
4376 3069 23
142 3209 33
1005 197 23
1703 863 28
782 2391 30
2281 1773 28
3726 3632 30
410 2700 10
429 1835 10
1549 445 6
1832 4924 8
2179 2454 28
2405 4249 5
32 4915 46
4084 4629 4
3486 1227 13
1785 4194 38
1864 620 36
4067 1733 4
366 3145 11
2188 1759 33
4473 1390 15
4380 1010 30
2941 2247 38
3925 4243 15
4791 3212 17
3984 4259 45
195 1971 45
3656 2340 20
22 3355 45
2002 2906 16
3907 1668 45
63 2115 19
124 3779 14
3959 2365 27
3853 1615 49
1123 2751 1
2192 822 6
3636 815 16
1140 4530 7
1261 2319 31
888 3227 26
1858 3010 10
2388 559 16
3270 1285 45
3601 732 9
95 1860 11
4822 1013 50
167 3895 24
2600 4430 24
3584 1454 40
865 1994 10
2599 2276 19
963 3284 41
1112 3103 16
4694 2696 16
1576 224 4
2981 546 28
3859 2121 6
2471 910 38
2593 566 39
4710 1788 17
203 4031 21
1896 4207 8
446 4675 39
3336 4352 3
1924 940 44
4068 1401 41
4909 4851 21
1080 1409 47
2852 4651 10
1755 4357 42
2208 4179 35
1042 4587 31
4694 1416 39
3574 3883 3
4170 416 40
763 4213 22
3948 4579 2
1288 4804 46
974 3089 7
2299 1028 28
1003 4737 5
134 75 46
611 2059 12
4013 232 12
1491 1523 10
3458 1567 22
3942 1272 35
4298 778 14
2007 1682 33
227 1088 6
3149 2441 24
5 3947 24
748 2977 4
1527 480 39
3815 3810 45
60 2196 45
3506 3894 17
3976 3049 39
4809 969 11
2857 2441 12
3309 929 36
1783 4985 12
4295 4949 38
3099 551 35
3003 2168 44
94 453 1
3955 1521 20
2515 2989 39
780 1397 19
2031 1712 11
2658 590 35
1780 1602 1
3978 4260 20
2294 1208 26
4349 3176 2
4113 942 23
3324 2844 23
3716 3173 6
2965 3281 4
1064 2979 39
732 1909 49
670 2784 7
4969 750 39
4598 1934 14
2749 576 5
618 902 27
2304 4738 37
381 2054 41
2266 1031 28
3838 2200 7
3953 3674 12
2104 1983 36
3254 1506 49
3572 1285 45
3652 572 34
2710 1122 21
3351 3169 30
3788 4355 24
1547 2927 40
1129 2803 33
2394 288 50
2880 939 49
246 1828 9
317 4210 19
4924 2372 34
4781 3698 48
1343 1675 31
2497 3376 12
1053 2155 47
2528 2582 34
4932 1675 1
3103 4722 36
991 170 34
4912 2960 10
862 4504 38
3942 235 19
2581 1015 9
1588 3453 22
1871 4924 46
3372 177 41
4626 2722 37
1834 4015 18
3934 3053 23
2332 3584 13
3626 616 25
3451 2788 19
3941 2218 14
2685 1378 42
361 2446 47
103 3461 14
4902 503 26
207 3575 22
1414 3405 6
4243 975 31
507 3232 2
4955 3280 3
3207 2500 37
42 365 24
4223 4231 43
4571 3077 34
350 3045 7
1055 1490 15
4246 1435 39
1490 4061 29
4472 41 40
4523 553 1
2002 222 18
2568 44 20
3263 3086 45
1685 566 3
4869 1122 37
1503 820 25
4597 1225 46
3630 2248 25
2644 4672 36
1406 193 13
2592 3884 24
3033 2444 34
2051 3703 19
3937 4229 50
1349 2446 8
3041 1673 28
307 4140 25
1241 2647 19
4746 4902 10
665 4538 46
4883 901 6
3110 1188 9
3106 3654 40
4100 3892 15
1125 4308 29
4575 477 4
2449 2475 37
2468 2567 23
3281 632 34
107 806 1
313 4383 34
3713 4871 46
45 283 44
4923 1868 23
324 1061 23
1611 1096 10
712 3928 42
1168 4998 45
2185 2357 28
719 3632 11
487 37 36
270 4291 1
3536 2312 20
2403 4121 48
3885 1187 40
2768 4285 21
3757 3868 28
1634 104 15
497 4263 11
3094 3366 50
3322 571 8
1837 2992 23
1484 2136 23
1913 1496 16
3200 3357 39
4739 3619 36
1742 30 24
4565 4054 36
4458 1424 23
961 920 38
4806 4881 2
4630 3606 23
1826 897 12
2157 88 26
4121 4639 15
1836 214 42
1890 3739 2
2530 1786 10
2039 812 46
2437 1559 28
4337 3747 37
3174 2009 15
1516 4347 25
4678 802 12
4976 1169 36
246 4742 28
1127 1401 26
1767 2272 39
4213 3836 3
3541 3117 34
2729 710 27
856 504 1
3855 1205 28
1262 973 35
1936 954 9
1278 4386 25
1412 4478 3
4328 831 1
1983 1107 28
456 1087 47
2899 520 19
1154 4559 13
1044 4302 6
1020 3661 14
4477 4622 18
704 3760 50
3996 3429 9
1170 3888 44
2881 198 1
4914 351 41
2392 4676 4
3256 1822 20
1225 804 35
3172 2977 34
1215 3253 8
564 4313 10
4692 3172 24
4451 3029 47
2656 1829 16
3083 1008 8
307 2770 47
3983 2715 15
3744 4033 30
1132 1113 31
4098 4341 34
3668 1170 28
2699 4848 26
3546 778 34
4049 2192 43
4271 2655 7
2553 4230 40
3978 3768 4
3142 1337 24
2305 4264 42
2078 157 26
1997 4910 28
1939 3233 12
4634 2245 50
2732 4698 7
1980 4751 5
1119 2129 46
4130 2543 5
2332 1111 5
2998 1303 29
1026 3471 45
3666 1397 39
3793 4788 38
859 2907 8
2159 3192 49
1792 1213 24
1626 2927 43
3869 2084 29
2066 595 3
2565 826 32
3548 1053 15
2972 3784 11
2590 3872 3
1294 510 40
3088 1765 32
4620 4602 10
883 2906 4
1879 2177 33
2984 3447 23
985 148 8
2136 3473 5
3111 758 30
1598 1854 5
4888 3930 31
2879 1500 46
2690 728 28
1820 4259 17
4647 1932 21
2555 916 24
3614 885 30
3833 2625 15
2044 4748 16
3917 737 13
3883 192 42
1940 4596 46
3957 131 21
231 733 22
4289 4763 33
3064 1602 16
4382 822 23
1552 4889 35
1204 3295 38
3018 3193 28
2553 294 25
188 2411 26
2779 1498 46
3007 4940 20
1269 3703 7
330 1886 31
922 4763 19
1459 2538 3
1005 2666 5
717 2030 14
890 295 33
4430 3505 25
4285 4720 16
2818 48 25
2678 2792 36
4915 4944 10
3103 4039 3
578 2375 26
4832 2159 46
3114 4025 38
4793 2987 18
2219 2318 36
1641 1534 29
1502 3000 28
1117 2357 15
584 509 49
1724 1194 8
502 491 35
25 1629 31
3039 2356 7
3277 3752 6
775 2231 8
373 480 48
2129 1062 12
2866 709 29
1809 3745 25
2204 39 25
254 4536 34
98 280 27
31 1874 19
1122 2080 10
3062 4599 25
4383 2902 14
3522 4683 14
1489 2454 22
3766 1881 26
1734 1611 48
2562 4158 28
321 3472 27
949 3980 40
2448 961 40
77 684 39
1079 91 2
2086 3278 29
2083 4168 22
1789 4340 27
37 4139 34
170 3960 38
3218 1849 45
583 4358 44
2956 2747 24
4275 3481 18
219 3369 32
1351 336 6
3185 4899 34
512 2519 35
1887 3320 24
1752 3028 8
2496 1819 22
2170 2049 44
3242 2260 4
2976 2771 36
758 640 33
2810 975 50
2367 97 14
1616 737 43
2118 4434 14
2727 435 29
3246 47 50
4352 3688 36
3136 3174 4
2992 4565 39
1724 1622 8
3681 3782 28
4054 1787 4
4300 4840 27
2694 4323 34
3541 3354 43
3659 656 16
2307 698 2
2505 3781 12
309 2873 3
1048 2217 3
4885 2642 6
557 71 44
2375 2122 13
2781 2146 47
4742 4523 19
3353 3840 10
4082 2097 27
1456 835 9
1379 1926 48
2165 1601 7
4929 3835 42
1787 1413 15
3373 3407 9
4984 4753 9
4759 4927 44
1247 3112 41
2933 2901 21
4940 2132 20
3694 3915 27
1560 3290 18
3810 2082 14
4504 410 43
3471 2080 24
4565 942 9
2927 3938 41
1667 1041 23
1247 1753 22
1217 3507 24
1878 4229 36
418 2168 26
3436 2081 21
3649 3304 20
4260 367 21
4884 4315 18
1889 493 34
4151 2986 29
3167 4586 18
3741 4459 38
588 40 50
2791 2522 32
3965 4695 32
692 2252 36
1871 3013 25
4554 1867 12
2248 3611 39
4926 2595 24
3002 3525 42
2458 175 18
2653 965 39
3960 3506 37
1886 864 19
4220 1566 38
2311 4761 4
2500 713 43
652 2557 39
3438 2142 31
3970 606 21
981 994 29
2619 3864 37
593 105 42
2565 3814 39
2086 2840 30
4212 165 33
2933 786 39
4269 3806 5
2102 972 28
941 1117 30
3965 407 17
2724 789 29
1965 2739 37
3315 763 27
3196 2238 15
1092 2154 20
493 1976 26
3764 4314 49
1194 2776 40
414 3085 30
1661 2533 33
1702 2029 42
1323 3272 36
4324 3165 41
1374 1429 26
1864 1372 44
4980 2737 42
4093 1661 29
4863 436 41
1946 3790 17
55 1388 18
1438 1197 12
2871 741 27
1481 1604 16
2812 2852 23
3227 4762 31
4609 4372 9
3860 3962 14
2166 2111 46
3753 4036 26
4024 646 8
3144 3782 45
1583 333 34
879 2486 47
3713 1617 4
3413 3884 6
2423 4381 3
1033 4902 21
4676 4449 48
3990 4441 7
1799 629 50
1344 4792 7
2439 2926 19
1362 4761 38
3702 1494 48
1466 4048 11
962 926 29
4395 3562 10
2933 3033 1
992 4264 9
2263 2190 17
0 1311 39
4011 2007 46
2245 2340 20
2932 3275 34
2493 554 10
2324 75 39
1265 326 3
3576 638 12
2436 1728 17
239 1691 43
2228 4999 14
398 3933 24
182 1041 10
910 854 12
1069 1417 4
755 4193 30
2648 1779 13
3160 3437 48
1569 3722 43
3167 3436 49
179 678 19
2609 547 31
1532 182 26
3422 541 44
1298 2441 36
2473 3331 17
2401 3078 7
206 183 13
3098 1354 50
2921 3693 31
3700 4013 2
4884 1517 19
3758 4384 41
3181 1866 1
3045 3187 20
3530 2097 21
3059 511 48
3056 418 3
2890 2365 22
56 2287 50
4229 4690 27
2382 31 12
4207 3639 26
4882 212 10
3335 1772 38
4955 2916 33
537 4879 22
804 2580 37
4935 2962 39
364 1890 9
3789 4606 17
2564 62 19
4433 3452 46
2837 2857 29
3680 351 36
3252 2372 13
900 325 1
4361 110 16
1465 3081 32
4941 129 28
4362 2336 20
2739 4416 25
4392 3208 35
686 1980 35
580 4281 46
3081 3679 17
4010 3272 43
1067 1061 32
3667 2405 4
2546 2223 48
1998 2613 27
1480 3064 11
28 4324 49
4947 3946 18
4231 3168 36
720 584 28
513 4338 25
1648 1169 26
3433 4480 5
1313 4222 39
3869 2121 48
2784 4532 13
4594 4863 25
4290 4586 39
1389 4169 7
2888 3465 4
121 2452 45
4154 296 8
3263 2534 25
4880 3807 17
1247 3724 40
983 777 21
2732 1292 10
4417 1958 35
985 3521 10
812 2608 49
1447 246 25
2054 4349 36
611 2867 44
4967 3689 14
737 3051 19
2208 4464 2
2153 430 9
3986 4572 6
4753 382 9
4042 1754 19
4933 3041 44
1675 1566 17
31 168 34
1574 4021 34
4534 2930 29
3368 3552 39
2176 2076 40
4115 1429 35
794 3283 42
513 3102 29
508 3298 41
691 1718 48
3932 3907 7
2564 992 19
725 4256 2
3705 4758 30
1018 719 28
2561 3931 20
956 3383 31
2730 3965 50
4221 4466 33
4942 302 14
147 4021 16
1535 2525 36
1830 4285 10
2456 902 21
4710 419 49
683 4275 12
1896 3909 4
915 3949 28
4093 1320 30
1462 4337 1
343 3360 49
2344 2545 25
2181 1714 49
3075 2265 46
4309 73 3
192 218 32
3759 4343 18
560 3334 28
3739 2976 45
2175 617 50
624 3464 3
3910 1302 28
3290 4014 2
2287 2104 42
2793 3882 43
960 1514 25
2050 1725 22
3634 2092 10
3684 1604 21
4113 4900 32
2252 329 1
3175 2143 34
2159 4460 2
4094 4217 26
3461 629 36
4465 3332 4
1875 4327 13
637 4600 9
571 1664 25
2691 32 27
4525 2204 45
1531 3608 7
716 2761 50
257 1084 21
4896 2243 14
2510 2753 39
3744 4603 40
2698 4511 25
2430 2493 41
3456 3784 7
1919 3431 13
4444 1800 4
4993 2423 28
4770 579 34
381 1981 43
2729 329 26
2096 3364 45
3043 2294 28
2677 141 2
133 7 45
2434 4619 48
124 4487 23
1265 3106 47
872 929 35
10 75 34
3692 2247 20
1918 4967 19
706 2007 17
1309 3674 50
3116 2137 6
2763 919 37
1613 4737 5
3629 1262 21
2906 1208 39
45 2219 46
1923 416 34
1824 334 4
4865 4518 12
4859 1209 27
3268 1897 48
922 2878 43
1244 770 47
2195 3264 41
20 2480 49
528 723 21
605 1070 11
1669 4509 31
2583 513 41
3537 4955 23
3107 3923 11
1016 788 29
1034 828 4
3074 3513 25
2589 2629 44
951 3320 5
828 2864 48
2760 909 2
1606 1965 23
4048 4362 39
3143 3633 32
3528 3360 50
984 1672 20
3839 189 17
1149 2809 17
554 517 48
153 4829 31
4569 1060 11
2580 2050 7
4014 3175 6
293 3993 11
470 4048 15
940 4881 37
3230 1681 20
4717 3399 49
3220 1477 47
2875 4132 34
174 3420 46
3079 2832 7
4615 3710 18
3032 407 5
2182 1058 38
3348 1542 49
2363 1839 41
1652 2010 32
3114 354 30
4208 4623 50
4364 3534 18
3762 1572 45
1990 2094 40
4137 1709 28
1549 3374 34
4562 567 42
4599 4516 5
2328 814 39
1981 1417 45
2296 411 15
214 694 37
4695 2728 30
4141 185 48
4213 2162 43
4273 3892 44
2974 1884 8
3568 4039 38
4726 741 33
3149 123 32
4512 1848 12
643 1653 44
1442 3961 26
498 2227 46
1536 1419 9
772 1794 28
2022 1868 29
1195 4976 46
1062 1733 27
2173 1931 31
570 4343 17
2063 1808 7
602 1766 1
3574 3464 23
4802 2318 38
3065 661 44
3223 2962 23
3948 2891 34
959 3147 50
2573 465 50
1351 4159 29
2519 227 19
1515 724 24
398 1721 37
3955 3030 18
2128 577 24
3506 1600 3
3480 3448 39
4777 4737 10
2659 2950 31
4548 710 11
4522 1425 22
1872 4308 12
4576 3927 15
512 4865 28
4777 2316 31
1295 2046 21
1496 4351 26
4435 1907 40
2613 2174 23
4005 3815 49
4198 2195 3
796 3971 41
2772 3459 7
2208 2907 39
309 4939 15
573 1173 12
1853 289 39
4617 313 20
2989 1822 37
1454 1151 40
640 969 50
3426 3218 33
3159 2667 1
560 3990 34
2207 4518 46
2646 491 45
1645 4561 27
1784 4198 43
208 3001 8
1186 4409 33
4229 2650 31
3358 1541 25
602 4982 26
2671 92 24
1095 2063 39
2801 3015 14
1300 1082 22
2771 2245 27
3512 16 12
2996 425 1
3978 887 16
3756 945 39
2592 1123 1
972 3200 17
2565 801 48
951 898 15
3476 1909 20
3663 2545 39
3807 2512 8
2168 2400 25
3479 3329 35
1097 3665 14
3160 3814 43
261 2359 28
4708 2387 16
2176 3432 2
4021 940 50
2252 2786 13
4264 3601 11
524 1119 5
2994 4270 48
1997 393 47
3636 3576 23
3895 1056 44
2751 3950 20
629 305 21
4595 1986 17
3506 898 20
4405 2404 8
777 1206 13
1365 231 20
121 4109 42
4551 3867 28
3958 1476 8
2682 1696 47
1865 511 16
1610 2025 29
3936 2152 15
1476 1118 42
3148 1444 23
1163 3301 14
4486 4075 21
823 2376 48
2485 2001 23
56 38 21
4575 724 25
1670 4212 49
88 2308 38
2573 4665 32
3193 1336 50
3154 1559 39
4748 264 47
2875 4450 13
4049 3058 13
792 1356 14
3765 845 42
4225 3537 22
4340 789 13
1949 2796 7
4830 2062 14
489 261 34
3316 1794 43
3633 4133 28
4523 21 34
3415 788 30
1295 2628 45
865 4961 11
2482 4471 3
857 887 40
844 448 30
4414 944 2
4755 1212 44
1258 3292 7
1007 1601 25
4713 4033 14
3402 1703 34
439 3853 8
4808 4929 46
3811 4521 30
1041 1989 22
2027 4683 19
1252 4139 15
733 4915 50
2998 1308 29
4729 4002 29
3189 390 8
1062 2411 1
3576 2111 44
3527 1355 38
691 652 40
819 3336 21
3102 3311 37
4893 2823 18
574 3661 43
2915 1813 18
3618 1648 17
4096 1926 26
987 4297 19
2258 3550 32
197 2651 21
75 3482 15
623 2388 8
3362 1842 5
571 1299 44
104 4529 29
1602 3906 48
462 1113 31
4363 2649 1
4348 2003 32
946 3140 17
507 4817 11
312 3681 32
273 2176 39
37 2056 31
4424 3463 22
1847 4457 45
4328 3313 22
1795 4307 10
791 131 6
1292 3220 16
1983 1278 45
527 1281 18
1530 2443 2
3656 2393 5
3602 776 25
3569 882 41
1176 2365 33
649 398 31
608 4622 22
4582 3973 39
1669 757 17
446 1322 31
1957 4141 45
1407 3215 18
545 691 34
1790 3917 14
3198 434 46
1225 749 33
954 1762 50
1090 4203 26
4772 1187 8
4389 1947 31
881 1295 4
399 3751 6
1239 3356 37
3835 3431 40
1975 236 13
3916 174 28
2170 3128 27
3337 3005 32
4350 1937 47
1945 135 41
2254 3123 23
1049 4214 25
1421 4821 12
2758 4066 49
1054 716 11
4120 4186 39
67 69 32
2598 1340 28
1435 152 27
3294 3128 37
754 114 39
2254 436 45
1686 1981 48
701 4027 16
3684 1727 32
1898 361 6
886 2079 48
2336 1438 42
3789 4380 50
4541 2506 8
3842 1097 20
4756 1631 44
4768 2174 10
3670 1354 50
1803 1606 14
3996 2216 14
3035 4374 19
74 493 7
3935 1389 37
3973 753 13
4247 578 2
3439 4533 12
156 3223 35
618 206 45
2568 2701 39
200 1693 33
912 2276 24
2181 4544 16
2943 1369 26
1151 4787 5
4813 4292 50
1193 1941 20
35 1291 11
2884 4625 14
2303 4771 41
3413 2885 10
3523 867 6
3108 1570 8
2238 3381 12
3639 705 38
2252 1315 41
4995 4123 15
1424 1525 35
1894 2636 50
75 3459 23
3539 3373 10
2957 651 45
358 79 18
2276 3158 21
4547 68 31
2336 1658 45
1907 945 44
3041 2117 20
1510 4983 45
1667 2583 11
3065 296 12
4195 4673 13
1183 4444 43
2993 447 48
4068 2233 8
3161 2362 3
2404 3451 43
3061 977 30
4530 3550 46
3799 441 1
1443 2521 26
2112 4024 6
1972 4060 8
4266 4602 25
1765 4935 31
3946 490 39
4388 1059 40
2133 4412 43
4775 3796 15
4328 2020 5
4684 2780 31
2049 834 41
3669 3171 39
4909 1379 20
827 1960 43
2821 1053 22
66 4215 17
2755 4081 21
786 17 5
3278 3208 3
2300 3992 30
2597 1305 13
4526 1597 20
576 878 50
4673 4517 18
859 4475 18
2461 2504 12
3113 660 20
1671 301 43
4516 866 5
646 1793 15
2722 225 1
2745 3100 45
3106 3527 43
4823 3076 43
1653 1372 20
2120 4690 13
1246 2768 40
3809 1164 23
4443 4837 12
1472 3513 5
4750 4464 25
4629 1882 1
1022 4669 29
1865 2401 15
1146 4128 40
4329 2671 40
3080 2009 41
2098 3713 27
3889 483 24
3344 1584 25
4745 831 50
4945 605 23
850 1858 36
3255 645 21
3960 3584 45
1246 3589 42
2608 289 41
4567 1234 42
3221 2478 45
3095 1339 17
4073 1518 5
311 685 7
1890 1566 27
4560 4427 24
1551 45 21
1250 4005 10
2634 1561 13
3940 4491 14
2832 4203 27
2526 1989 7
317 1947 6
749 3853 17
101 4851 46
904 3258 20
4618 82 37
1987 481 39
2699 4115 7
4631 3950 12
2076 4078 34
3355 2865 46
2055 4164 42
4845 3648 3
3932 3769 8
1763 3077 34
4671 1501 7
4033 3405 3
1536 2593 31
2541 436 2
1227 2528 16
4725 1414 26
4700 2865 23
4867 4884 45
1914 4690 17
734 3188 14
3949 2976 4
2496 2322 29
4658 538 44
1166 387 22
3716 1610 29
3903 2641 24
2304 1517 35
3420 2899 30
136 3626 10
2614 1942 17
2294 950 18
2065 3841 44
3321 3745 27
635 2100 19
2775 3543 21
3658 4050 35
1757 82 26
2178 4327 28
864 538 11
4300 1493 31
1954 2603 43
1950 3402 39
1689 2552 7
887 1114 18
2077 1412 12
1042 4563 6
3455 1929 37
1252 2670 13
2568 520 27
1221 1907 10
1010 3572 31
3200 2093 41
12 1968 36
232 4613 1
1316 4488 22
4227 4715 3
4054 383 42
4917 2994 11
952 220 22
49 2061 14
660 3571 7
2946 3138 1
489 2926 46
3881 3542 37
2901 3052 3
4699 1607 6
2760 803 1
1389 1891 17
2564 3429 28
1080 1014 8
4219 1383 20
2520 3237 45
2054 388 27
1923 2505 4
3103 200 20
2293 3705 25
2551 1341 45
1220 1437 27
2190 2054 29
1620 402 5
399 472 44
2646 2942 28
1926 4316 36
4261 723 47
3019 2542 50
4066 3243 14
803 4868 6
619 301 30
2475 575 5
2495 3735 22
3808 4506 30
4669 3324 36
4309 3754 22
3149 992 24
1729 3741 9
3589 4702 21
4428 187 36
1804 637 12
4073 955 5
874 2517 11
4945 3315 44
829 4459 49
4357 1219 8
2320 670 6
1128 4359 30
971 2108 10
42 1135 2
1038 779 34
1706 1928 31
1756 352 20
2480 4806 50
1216 2824 19
512 894 44
755 3654 45
2813 2592 9
3846 3980 9
3977 212 23
2162 1380 16
2118 1157 4
4292 3803 32
1876 677 2
989 2525 9
4718 967 4
1435 4009 34
2883 1356 8
1282 28 27
1985 2090 49
4974 4044 48
1137 2254 44
2252 4778 40
1504 1752 11
2842 1079 46
3756 4698 18
3664 282 38
3948 1321 12
86 200 44
2950 1852 15
4988 3610 28
3270 649 18
3605 3083 1
4680 14 48
4034 429 44
99 3716 35
3842 4538 27
3394 4565 40
1909 2688 43
4312 3940 42
4574 2162 29
51 764 24
975 1428 25
3234 705 40
20 4400 4
1327 4077 1
4283 2915 17
759 2347 30
2868 413 34
4940 4615 15
3707 1856 5
2565 3913 33
3094 1740 47
832 1590 34
4371 1894 20
509 2866 9
775 2614 25
491 4119 15
904 304 24
282 2782 22
1416 436 50
69 953 8
3296 1275 45
3831 3130 42
2838 73 25
66 1901 35
733 4785 3
4151 240 22
997 2848 13
2208 4466 36
3204 4997 16
2769 721 43
2394 2522 50
3551 2796 18
2473 2507 32
4668 2135 33
909 4462 27
3327 1578 26
195 3381 19
4324 1038 47
1330 111 43
4937 513 8
1151 2461 42
3060 1275 27
770 4098 46
3014 4443 3
1454 4416 25
1306 1747 50
365 4607 37
2454 2512 7
1969 250 6
886 4301 19
4562 3622 19
994 283 41
3302 3433 16
43 4180 22
733 894 35
3319 44 17
1402 444 2
1653 4345 5
3989 2869 28
2813 1922 33
2803 3436 18
1638 3146 42
4116 4209 18
971 623 16
802 4169 48
1767 547 13
4754 2748 17
3741 1075 34
3389 1386 49
880 3335 31
3402 632 50
2791 2538 8
2240 738 33
2993 1965 48
1718 1355 45
2846 1489 28
217 1975 43
3590 4404 22
1438 3161 12
1279 3069 12
1772 4943 32
1406 4741 43
1665 4545 8
2076 2809 12
7 962 32
3611 2328 13
3933 1691 35
2559 1040 19
4133 3195 8
2632 669 8
2077 3274 45
63 24 38
4654 4786 8
2057 274 50
2520 3223 39
3166 2545 20
2592 1613 11
4110 2939 27
207 3106 47
4055 193 45
516 666 42
158 3069 9
1090 3267 47
4621 2308 27
1536 3859 39
4926 3222 1
4227 2140 42
4079 3068 29
937 848 32
4567 3927 45
2505 430 40
3712 732 9
4590 3258 14
964 1289 50
3364 4107 16
4360 413 26
1236 283 9
1816 611 40
4939 3261 43
4076 2346 7
3390 50 23
831 4856 31
3406 1357 25
959 4135 7
2920 1875 25
1423 4772 50
4204 2590 38
2832 4732 36
2880 1443 6
4524 3937 36
2238 1133 38
1800 3862 29
813 1909 26
326 4013 39
2066 1116 27
1066 2870 45
3984 2041 31
4375 4738 25
4701 847 33
408 1920 42
460 2984 7
4116 333 21
1245 1355 16
2581 3592 15
852 1255 8
3426 2462 43
4975 4317 4
952 4874 6
3361 3655 24
2198 74 35
2100 831 17
1255 1733 41
1120 1465 45
3241 3615 24
1816 2493 30
452 2353 28
4692 2064 10
4735 2207 5
3509 1712 24
845 4435 12
2179 4219 37
322 3024 43
2443 340 12
4338 1821 1
886 3710 9
4998 3479 49
2586 2540 47
2301 700 1
3563 4417 49
776 2814 10
668 1600 33
1720 1099 28
2814 621 11
2858 1964 31
2382 2978 14
4354 129 5
2020 1842 21
4953 1178 45
4805 1243 19
3194 841 40
4465 3179 39
2043 2676 16
146 2856 23
913 3219 32
4567 2368 44
3704 2936 14
4563 2036 26
4051 4690 23
116 4927 18
3103 2490 18
2751 3741 19
3943 1986 49
1829 4987 21
2416 670 4
1220 1305 21
3289 12 5
3095 1607 27
3133 4635 44
2315 3196 15
904 4556 18
591 1778 39
3014 1499 49
4741 1664 8
401 4545 33
674 4636 32
1475 1200 20
2161 3265 38
3931 4736 36
323 3002 3
1131 2034 7
1806 2721 17
1046 433 29
2546 1901 35
3553 1740 5
1651 2392 34
185 978 47
673 1285 36
901 3008 38
2498 4096 21
3637 4801 40
3513 29 20
1039 4720 16
4127 4500 17
2302 633 34
4961 2193 43
2626 1630 1
1141 2386 26
4 3815 34
3939 4378 32
4165 409 34
1066 3659 41
1759 1258 42
632 4983 16
550 2279 5
2507 4439 35
3214 389 22
2182 1794 41
104 2910 5
2116 4898 38
1345 1591 39
1008 4025 14
1515 1020 2
3611 3308 16
4352 4123 23
2483 1194 3
1341 1458 43
