10000 10000
6816 3941 3
8010 157 1
2672 7235 20
4557 5927 2
3892 3313 8
9947 4768 4
1353 258 11
7825 5839 19
934 773 7
8232 7293 15
9050 5160 11
3800 4913 9
7846 2061 10
9870 9089 3
3432 6774 5
467 5920 1
5482 3270 2
8650 8475 6
4911 4701 11
6519 2183 8
8331 4972 19
6074 6851 10
4577 7003 15
9147 835 4
1016 7089 15
5562 4200 13
1344 4765 5
8582 2480 1
8584 9429 4
8213 4955 3
4326 2036 18
4283 6823 17
8709 7289 10
3410 9671 9
4722 4679 15
6547 140 12
4302 9642 20
1132 2625 1
9407 121 6
3128 2807 4
6887 3041 16
773 5236 16
9174 9544 10
5838 7923 7
4212 5543 18
8405 4469 6
7901 8273 6
4202 9701 15
3615 985 9
4059 3476 19
7370 9262 14
651 2551 11
1426 4114 15
4889 5530 19
4228 9687 6
8483 4447 10
3640 6030 17
2236 605 10
9495 616 19
5171 7869 9
6347 1949 20
1898 6224 12
3608 7463 11
4663 3148 16
1656 789 12
196 7187 3
4370 318 7
2287 4516 15
193 6109 2
8525 1114 7
1742 8178 6
4137 5873 2
793 1362 14
3127 2466 8
2296 3474 5
8802 4323 9
8121 7276 5
461 2233 13
1274 3927 19
5273 6478 1
3448 530 7
2508 5162 1
4428 5846 8
7896 8233 10
6704 917 10
5918 9107 7
6646 9155 4
1573 7086 14
7529 6381 9
9440 2271 6
5829 8023 1
1132 8895 4
9844 5762 20
5131 2223 1
6942 7179 6
6530 8020 20
3784 2692 1
2434 3882 6
1970 4939 16
6801 6732 13
4469 9751 6
7984 2320 15
5327 1640 14
6894 2791 11
9649 9315 11
552 6230 3
7832 8287 1
9574 5674 18
4888 2193 15
2444 2978 14
2756 6388 15
3056 7416 20
8735 7023 2
3005 388 16
5144 6522 20
7121 9740 7
17 4574 3
9246 7094 14
4764 6087 19
3883 1703 10
668 7480 5
3919 280 19
7204 4347 20
1067 3277 7
5774 1062 7
1810 7531 12
1547 2606 15
2390 2480 6
6530 6494 20
8708 2200 15
7420 8720 9
4976 953 19
2166 1389 17
6267 2377 1
2335 5680 1
4484 3134 16
6552 2652 13
384 4845 6
8197 6978 6
7495 1311 2
9786 131 1
3624 5193 14
7303 1074 4
1458 5760 5
7988 1034 14
6953 983 15
7949 8933 16
8172 9778 1
6418 7154 1
8351 828 18
7578 1098 8
7509 3930 11
8153 6081 8
4962 8261 12
3515 5586 19
3996 2700 12
5071 8330 13
6584 9671 1
4454 8705 11
1732 6309 13
3463 8184 1
57 4960 7
6909 2477 6
1156 4753 4
8558 8624 14
9217 4721 18
4576 7972 15
8985 2387 19
138 1908 13
1763 9336 7
6910 2396 10
8088 7394 6
201 3430 10
91 1047 11
7443 9988 6
7157 7911 4
3904 7424 14
5747 898 10
6395 5933 6
1185 3649 6
4313 3904 14
9530 1221 5
2794 9036 13
1323 6251 6
6416 8905 12
9203 1077 19
3277 5738 11
4781 2608 11
5788 1401 12
680 654 8
2397 7161 14
6892 5427 16
9723 6954 7
5669 7049 2
4676 6381 10
2440 6925 4
5788 5933 7
606 253 8
8019 5349 18
9252 2972 3
6443 3059 15
7498 953 15
1831 2796 17
7620 9322 2
6078 138 15
6442 9303 13
805 995 18
6911 2609 4
4415 1189 6
9346 9546 14
261 742 16
3076 8587 6
1692 2669 2
8984 1284 7
6626 7787 11
5863 5399 9
1175 2072 14
434 3729 16
370 5416 1
1018 4749 7
9533 5655 16
3854 1203 7
6163 9856 13
8381 1075 12
658 345 13
7106 6702 12
3109 6755 12
9862 700 5
7888 7202 17
1758 7917 1
6522 5157 9
5181 3249 19
176 7381 4
7407 2089 18
2175 3100 15
5001 6618 2
3475 325 6
5717 5699 12
2694 2661 5
5124 695 5
1168 790 17
3836 9544 8
1938 8366 7
8107 2859 19
9160 6078 16
4404 7140 8
5835 4129 5
4499 1725 5
7789 8350 3
5575 3815 18
6516 3823 5
5423 1718 15
9948 1618 17
4853 204 12
6318 4946 8
4295 1648 5
5592 1956 8
6220 567 6
980 9992 14
8067 1564 3
3988 1134 8
7222 5859 9
1656 6780 8
529 4485 6
4621 9387 15
8787 7710 1
1194 3369 15
5815 3739 8
8682 4679 20
4912 767 17
3355 2237 3
3291 1170 2
9815 9212 2
828 6230 20
5427 6306 2
3384 7446 10
7524 8034 20
4064 2179 6
5249 3335 10
5191 1531 10
3964 8438 13
8848 5247 6
6357 9917 15
1473 5143 5
9496 8058 20
1829 6131 11
6211 7332 9
40 489 13
6450 4765 6
6601 1783 14
7859 7817 3
8052 8429 6
59 9413 15
7428 7478 6
8937 588 8
9837 8141 17
5570 9966 1
4333 9562 2
3070 8818 10
481 6338 19
2234 9233 17
168 3286 2
523 1634 13
5838 7188 19
2220 4926 18
5475 3123 4
3777 7720 10
6699 3399 14
1115 9701 16
4175 7403 15
8536 9297 12
6266 8605 16
4922 2803 20
8328 3055 16
2183 1173 7
5512 5828 8
2646 4344 9
7096 859 1
2019 98 11
8057 7370 5
8629 9753 18
4792 5254 7
1372 2000 4
8622 6012 12
9447 8476 16
8085 5449 7
706 9275 3
5885 6508 3
5318 3989 5
9009 7966 2
3295 1356 8
3797 3060 12
2343 5901 8
8477 8827 19
8376 6451 1
96 9199 3
3241 5541 19
3714 3553 8
9812 5567 5
2045 2365 5
9689 6487 20
7726 4841 10
858 262 9
6037 1886 20
5515 7599 18
1901 9054 9
1352 6846 5
9969 5803 16
1293 2082 11
1877 7015 9
5310 7245 3
3617 1248 6
8826 4209 12
7327 1067 4
7289 1379 3
1564 414 9
7049 4715 6
9791 1319 20
5297 3205 11
3656 8624 16
5629 4987 16
8122 8341 7
1349 3395 3
2726 9420 7
2981 4070 1
1912 5615 16
7771 1293 16
1185 8526 8
5135 9578 7
6065 1818 5
9148 9480 9
5857 9784 13
6701 5524 18
1005 1345 16
1172 5524 18
3329 3762 13
5535 3146 3
6688 9681 15
13 5187 10
8729 5817 1
7134 9118 19
473 4412 18
9246 4503 13
9941 8578 12
728 8482 16
8868 7860 4
6544 8949 4
7319 4412 2
7387 6496 17
7558 6354 5
7084 3807 18
9428 7102 9
5825 6892 4
1851 9350 6
9657 8605 10
5267 9176 19
2332 9143 10
7126 6986 2
3161 6726 1
1010 8605 10
8085 8393 20
552 6090 2
2378 6649 7
9298 3861 20
2118 1929 12
3453 9717 6
2230 2195 1
5138 7551 3
9415 2509 17
9127 5301 14
9646 1915 1
6402 4918 10
8898 1692 10
6982 9679 3
6212 6061 5
6888 2286 14
9050 1545 17
6066 6810 6
7609 7040 17
6132 1784 15
8311 719 12
3832 8294 15
8205 3644 15
6177 358 18
524 5047 9
5129 3486 8
4600 8768 3
2250 648 13
3224 4290 9
1551 7677 8
9210 6596 1
8537 1487 8
4648 8965 16
8188 8918 4
2162 9776 7
6654 3654 4
5164 4190 14
7696 8485 17
957 374 18
9575 5562 11
5854 6110 11
2287 1338 16
3442 676 7
1399 9716 6
9706 3968 1
5420 5388 16
9554 2242 14
3725 6257 4
4724 7498 13
7860 4800 18
7196 1322 20
5179 3036 5
5940 7980 17
8320 5497 3
8594 5369 18
1967 4445 12
3084 63 2
4306 8065 15
9882 4694 19
2476 8471 7
4706 7845 2
6376 3673 9
5276 4326 4
3389 5256 3
2011 4670 9
7898 2701 12
939 9808 18
7121 4292 10
3874 6879 8
575 6353 6
3845 9339 11
6948 2526 6
7954 342 20
3908 2464 12
682 4203 6
6901 4194 9
6445 9678 8
7695 5708 13
8211 9445 18
4753 3130 4
5727 1990 20
462 4657 2
3489 767 5
5951 7504 13
7975 1978 8
6306 3151 15
2447 4897 18
838 9840 11
6595 1495 17
3877 4068 6
1930 5931 2
2019 7010 18
911 379 8
2699 164 16
8971 7933 15
4226 3010 4
2631 8015 1
4099 7792 16
1709 8367 14
9707 5350 3
7561 8708 13
9786 1299 19
1730 3480 4
1666 7817 15
4937 6373 6
2317 4530 2
7331 2536 16
3574 9699 4
2219 4022 4
713 7888 8
6673 2174 9
5775 3603 13
2493 9707 18
3844 1742 6
5110 7559 15
5268 6228 20
7386 7021 1
9559 4634 18
4245 735 19
3875 2922 10
5473 4026 6
8806 7977 6
3624 4646 8
2472 487 4
2232 9082 8
1341 4621 5
9899 1152 6
4777 3096 12
6801 7234 4
6560 779 19
8095 9304 15
6610 6641 9
6986 621 4
232 2545 7
8714 3096 12
2655 6130 1
1786 8025 18
2298 8411 14
8912 6404 10
3477 2110 8
9589 9062 10
5538 8631 1
4198 4965 14
6895 468 4
2468 7457 1
6517 785 7
4024 4669 17
9480 5462 2
9502 7267 12
6267 9213 5
8007 2520 9
4822 5681 3
9610 9687 16
2616 6471 19
5699 5682 11
4782 9549 11
4862 7035 17
5452 6903 8
686 9636 16
1630 7274 8
8461 3983 5
9039 8275 19
2860 8193 7
1241 9225 13
8614 633 14
692 1871 12
1575 4804 1
2602 4783 1
8158 9797 16
6806 1141 20
2801 76 6
1455 5380 14
3393 8432 8
6225 6509 4
4626 3965 19
541 4222 10
7531 1172 17
9717 8909 20
8128 7552 19
2921 4748 18
2792 1856 2
3616 8040 8
8588 9676 19
471 9810 13
1653 5273 9
1781 3751 10
1702 5184 11
8933 2481 11
4841 6363 6
5409 6290 17
7617 5312 16
6164 6815 18
200 9053 12
4872 3545 7
7835 6154 20
9331 146 18
9365 403 17
2925 7030 17
8911 2432 6
7476 726 9
8640 7501 17
5663 1296 11
8106 9413 13
6168 5268 17
3169 6815 7
6025 3956 8
4466 2555 15
1256 3791 4
9329 209 6
2808 5441 6
7376 1078 4
6397 5195 6
6184 1017 17
5996 754 2
6594 9823 10
4389 3359 5
4106 1691 12
999 5456 16
6674 8948 17
8696 1822 7
2053 3038 15
3651 5036 6
243 1867 18
1362 6574 20
9774 6944 8
9544 8999 4
4531 4771 1
3771 6642 3
377 6832 19
3153 6979 5
1252 9583 20
5342 4488 7
8073 4589 19
9939 6993 1
7812 849 8
7834 7709 1
7551 8370 14
4898 2109 18
3645 2309 2
3434 3018 12
9826 2246 4
3954 4727 18
8457 8497 19
1708 9850 5
8753 2916 12
1979 1037 20
7510 1367 20
1274 2594 16
1815 6195 5
5955 8324 9
2113 2910 5
9966 3773 11
4079 2871 7
6029 6238 8
7593 2370 15
7910 5437 9
8082 2402 19
4093 3638 2
3620 3205 19
8719 4859 17
7144 6139 6
3232 7698 9
4065 8651 1
682 2609 1
6450 3697 20
9863 4069 10
7195 5453 19
405 7112 10
9801 930 10
3317 4829 10
7455 8472 8
74 3860 2
2412 5453 2
2680 3151 11
1441 7913 17
3139 8306 2
2948 1262 13
5836 4919 20
3420 7108 20
9531 6691 16
8004 4989 7
3637 2484 8
9739 1051 8
2011 7319 8
4925 960 11
8045 535 1
4528 7869 7
2589 7687 13
7485 8219 16
7506 8439 3
4967 4224 17
3420 5665 4
866 7043 7
2692 5112 5
6808 8064 19
7045 1479 5
3980 4082 12
7650 4645 10
2457 8969 11
91 6369 10
2990 6620 1
5045 9977 20
1078 775 19
9216 993 19
1112 6065 13
5733 6058 8
3565 8288 3
160 7352 17
7639 9097 18
4141 725 8
1205 2509 6
8263 2691 19
6993 25 18
4525 5701 20
7845 2143 16
5456 61 8
6721 9571 10
3225 9832 7
2329 3006 3
2939 7927 13
6208 5188 1
9745 6795 1
9249 6601 14
2096 7175 12
4198 9992 9
6936 7702 1
1931 6781 18
2470 9418 6
8560 2101 10
7369 8792 8
7789 9810 9
7404 1125 1
6528 8464 17
3275 2069 5
3699 5872 17
199 2390 12
1083 1085 8
4231 5874 20
2099 8329 9
4661 2716 18
700 8003 19
5967 9299 13
4831 1651 14
1474 1828 13
8916 1935 20
7366 269 20
17 8867 12
9109 5115 20
25 9659 20
203 5539 1
9573 6541 10
8769 1098 20
9148 6105 3
1414 5235 5
1567 7306 19
2018 5148 2
4293 9728 18
7123 2006 9
8117 5721 17
1901 4781 3
6901 476 9
1441 3810 13
7976 677 12
1303 2831 17
7627 7600 2
6178 1339 8
8701 8545 18
2563 7867 8
9716 6137 17
8418 5733 6
2152 8842 14
5856 2880 3
9594 4960 7
5614 6776 3
698 7963 2
4007 7509 15
4212 2750 6
7854 381 10
783 3747 9
1458 2768 19
2280 2691 12
677 1895 4
5040 8936 14
6964 2141 7
7893 9459 9
3905 1461 20
4636 3350 16
9932 1088 7
8577 7791 12
6223 4367 4
2147 2521 2
2917 4991 15
5293 4812 8
3110 8672 17
3627 7067 2
669 3184 10
6798 1289 16
7617 6239 19
9232 9458 10
2097 4608 8
8465 8728 3
5481 2688 10
246 7966 19
9448 8445 19
2004 467 11
4285 8514 9
5610 2934 6
585 6561 19
7802 744 20
4916 4272 15
4740 3467 10
2428 2520 1
4240 5002 3
8062 9621 18
5363 4170 19
3107 9611 20
5135 3544 12
2440 5086 1
7413 9778 2
5420 6549 7
9852 3276 11
8235 988 9
1443 2992 19
85 1460 1
8341 7946 3
6934 2622 14
6384 1604 10
7109 7426 2
6169 3693 20
9042 4102 10
2054 5029 10
6876 1141 20
4351 3420 8
1384 231 11
8019 82 8
4053 4894 6
3818 3518 4
4730 8819 12
7536 4109 14
6005 1498 14
5763 7258 13
4822 204 20
5731 9188 16
7258 7669 11
7659 1210 14
7083 5742 6
4208 3011 11
5860 7403 5
7375 1148 9
7938 9672 13
7509 3281 8
8583 699 16
5836 6920 16
1332 6294 8
888 702 2
9877 8886 14
6240 3281 12
831 1701 19
2118 9161 16
5059 8717 2
6664 3861 10
3030 8146 6
2200 5359 3
7884 914 17
5178 6655 6
1467 8386 4
8628 1338 15
6913 6248 8
2171 6664 12
3742 2900 5
8095 2738 15
836 8831 8
7017 541 5
6325 1874 13
8849 5405 18
2336 1511 17
5355 2381 4
8907 9242 3
8288 6969 5
1291 9782 8
887 4820 6
9697 2722 18
513 6925 20
9010 4766 6
4464 3759 18
2020 7455 5
6292 5661 18
647 536 19
8201 8867 16
1519 3262 18
3778 9998 13
5550 5198 2
7158 2386 19
7512 6717 20
6198 4308 1
1128 465 16
214 4302 13
6282 8221 6
4888 3764 6
8656 9538 16
4628 7662 10
1272 7382 19
3447 7956 10
8008 778 10
8501 5969 18
2345 1664 13
2200 2951 10
8276 2173 20
4911 6491 12
8876 4266 12
1272 241 11
317 7364 12
3349 2171 14
4103 2501 14
4492 2061 5
4799 7084 1
1861 8961 10
4605 1738 6
3139 2678 16
3061 2052 3
5135 3084 18
1778 2765 11
3001 1137 18
3143 5719 1
5634 8099 18
7756 4854 11
8942 654 8
2720 8342 2
6855 223 20
7446 8810 7
7061 9000 16
9192 6133 2
3083 39 8
3539 7449 14
3660 6415 4
6572 9062 3
4460 4912 4
7902 8680 20
552 6655 13
6753 3095 18
6261 2789 19
985 1615 2
7940 8890 5
7739 9774 13
30 4826 10
9814 4339 7
6636 4131 18
755 5124 10
5041 7253 11
8045 9843 2
1152 1057 14
5665 693 3
5793 3605 15
5391 6053 20
9445 3717 6
453 3144 19
5100 2462 8
782 8212 19
6120 4763 19
5034 2682 6
8838 1831 11
3608 749 1
9069 933 1
6627 7994 2
1324 8643 10
3868 5925 15
4617 7138 14
4110 8916 7
7491 1918 20
2308 9703 5
7451 2671 18
7267 9330 15
3683 6413 15
7376 1585 5
8311 9599 7
7941 7888 8
3625 5848 11
7980 6223 18
4294 8872 5
6765 1267 1
8635 940 11
8350 2502 7
5568 2716 15
2054 5771 7
3849 8916 13
4466 9398 7
1205 5580 20
4295 9026 15
2422 2790 17
6892 5172 4
415 7954 12
5139 7768 7
8757 3371 17
2894 6679 10
6807 8444 19
6333 3747 9
3379 6858 5
6122 3470 11
7813 7528 16
3053 7804 5
2201 6773 11
1079 8080 9
3555 6237 9
6018 3926 8
5025 1317 5
7496 3205 1
2134 6610 13
2823 3804 7
2561 9352 4
3698 7427 17
5726 7265 1
3972 4182 10
1659 51 3
9212 4471 11
5442 8678 19
109 1866 1
9886 833 4
7814 3011 8
2965 1788 8
7899 6656 3
8432 5658 7
5036 4457 20
5812 7268 5
6467 8472 19
4180 2559 7
855 6081 17
4079 4663 17
7008 6034 9
9933 1505 5
9646 7671 13
9369 1135 20
1533 5951 14
7427 6244 4
8091 7170 14
8438 3379 5
168 4661 13
790 4815 11
7065 9674 16
2267 874 19
466 9095 10
9200 3337 5
7723 2153 15
6406 6644 2
1834 301 15
936 7124 4
4216 5447 17
4270 498 19
3413 8533 3
4709 1359 16
6533 8813 4
1529 6266 4
9953 1817 14
8637 9350 3
7387 5876 15
8992 8634 8
7715 84 19
3942 7025 2
963 6601 13
3452 4986 17
8075 7654 8
2208 2920 10
556 6894 20
8752 5457 1
168 326 15
153 973 11
5252 3072 10
9289 7235 1
5427 6798 3
7684 9763 17
8053 4014 18
4447 7099 3
1812 4898 10
7551 7731 16
2740 296 9
7171 7882 5
8080 1651 1
7729 7239 12
5838 507 12
327 870 13
5654 458 17
1587 9118 19
6783 7959 20
5126 8957 7
9890 6921 20
495 4399 11
2414 1102 2
3512 9358 6
3525 9590 19
8382 5066 12
8959 9100 16
1174 1913 1
7072 4317 16
9038 9899 4
5968 6270 3
8712 3844 12
2112 7889 19
5250 8707 17
4496 6965 2
9933 3690 12
5988 7303 13
4647 8999 3
7324 3849 3
7886 2228 6
1138 4507 18
3956 2063 14
4254 1525 2
1576 7247 7
276 6653 4
4000 1294 5
3265 8978 8
8998 7424 18
2488 9264 8
8699 4851 17
9202 4193 11
6900 1395 7
3392 8056 20
5462 9490 16
3652 4211 8
8103 8438 19
5922 1965 5
8484 2990 15
5994 9810 6
4776 992 13
8399 6957 10
8613 3954 10
1501 4709 19
1298 2129 18
7704 9192 10
9277 8618 12
8720 5835 4
6899 6535 20
7678 4688 2
6305 313 11
5843 9896 9
1420 9766 8
517 8884 5
8971 9899 2
2453 1490 8
1362 8309 6
2358 4688 11
7648 9044 2
4299 4456 14
7088 3035 17
6811 5179 12
2025 6461 20
7757 272 5
702 722 1
6217 3305 19
5841 311 19
6340 152 16
7099 2209 5
2920 2114 3
4510 8214 1
6834 1056 12
2370 3013 17
1011 3420 17
12 7523 13
808 4779 15
8049 7777 7
524 5342 19
1920 9109 17
3261 6101 10
7540 6563 11
6589 7402 11
301 8570 9
8332 8395 3
9901 3653 7
7178 3683 6
7601 2201 8
2747 2052 12
1860 8109 20
3739 9550 13
3147 6407 14
6254 4257 14
2729 3082 3
4629 1832 20
494 1414 11
9151 5299 14
2411 4841 5
1837 6012 9
3482 2535 12
5154 128 5
1302 4442 13
261 1662 8
1591 8537 10
9450 7084 8
7744 294 18
3413 1712 11
5263 9336 2
2474 9699 14
8560 1911 7
2816 8150 11
4259 7537 15
7419 6374 7
7023 478 9
5834 2951 7
9713 2815 17
5481 3248 16
367 7450 18
6193 6524 12
9320 1599 20
9968 8512 17
6292 322 8
1152 9009 19
4335 4722 9
8117 5519 5
1742 4616 17
8013 4562 5
5292 8036 18
6506 9462 7
2301 3277 1
9149 9232 18
595 1779 14
5050 1234 9
9053 5565 15
7168 4402 1
2281 6206 14
8104 4899 4
6168 1706 19
1708 8129 11
4999 9167 12
5348 8402 20
5484 1816 20
9747 7631 19
7059 9433 14
3888 7770 18
4246 6836 2
5653 3327 16
6216 98 11
8947 1803 2
6295 1693 12
6323 5991 2
8744 651 9
9896 4240 12
1128 3448 9
5202 7689 11
2155 4409 14
7821 253 16
4316 3833 19
8168 9235 20
9790 3432 3
7770 2415 14
6938 9080 1
9235 2240 19
3783 3390 5
3198 6519 8
3976 4682 20
6274 8057 2
8586 7914 16
1217 2820 18
4096 1375 19
9062 985 14
1587 7123 6
7748 8184 15
3781 609 14
7147 6337 3
3864 8078 3
815 1393 12
7680 1033 17
4611 7750 6
2607 3575 18
8558 1906 15
3301 6082 4
3922 2171 12
2767 4464 8
2748 1729 19
5716 755 10
2672 2282 19
2501 9287 6
8336 1627 12
1338 2375 1
1205 6012 9
6673 2525 20
6405 7202 15
608 5231 1
6526 528 9
9061 3526 13
4432 4893 18
4763 1158 13
3551 72 3
8184 7685 2
2965 815 10
2131 4630 7
5748 7779 20
6944 8307 1
4612 8948 14
4721 7102 3
9068 2344 17
1310 3738 15
5842 5159 16
2543 5303 9
6636 4682 12
1557 3573 18
41 1281 19
5603 7506 11
7252 6500 19
567 5176 6
3797 8355 7
636 1529 10
9739 1296 20
2628 2679 18
6173 7664 13
1710 9808 9
1502 1964 3
559 1112 16
4746 7561 6
511 2771 14
6504 6741 20
669 9836 18
4731 6888 11
9235 9198 17
7158 8076 4
5372 9312 6
2228 2507 13
8431 1809 5
6705 1240 6
2121 1046 10
2632 4054 20
4324 6832 12
2135 5637 7
9896 9962 9
3702 6540 3
380 4157 2
2712 6615 19
4 6054 20
2092 9190 14
4849 2900 7
3512 6463 13
7843 2561 9
3431 4043 12
6253 8234 8
5030 9326 5
2092 175 3
115 6492 2
8460 3302 3
4752 9022 7
3193 8765 20
6204 9087 13
678 2508 5
1791 4749 18
8600 571 14
3879 3593 14
3504 384 11
6799 1448 13
4572 282 19
2908 1510 3
1793 4198 20
2092 7573 2
1580 2241 14
4690 4634 17
3696 820 8
4452 6214 18
9430 6486 14
706 6165 20
8053 35 9
8694 171 17
4685 1022 6
2453 1432 2
456 6788 11
9646 3164 18
112 8829 10
9981 984 19
4063 9637 11
139 1430 14
243 6204 7
9525 4127 3
496 9922 13
2801 8823 16
8194 8333 6
7901 9352 13
295 3088 6
5084 7859 15
9530 6214 1
4634 7502 1
7015 2764 16
3262 7898 18
4531 507 1
6191 2707 1
5150 9247 15
8955 4523 16
5801 5036 14
1220 3943 15
3336 3024 9
7869 2330 4
9002 9492 8
2182 3001 2
8423 6915 4
132 2561 12
6736 787 3
362 1225 2
524 4790 16
962 4469 11
9446 6232 6
4987 7465 11
6343 2464 15
1016 8667 14
2404 5709 3
4197 8662 15
9707 6407 8
6933 9183 19
9732 9400 18
5704 6349 11
3545 4460 9
5364 4459 3
7828 1273 17
3277 5625 9
3447 7509 19
9092 2046 8
6321 5243 5
6531 1850 2
8260 4370 9
512 5921 10
1662 1106 6
4790 3158 20
3257 4953 4
2598 5080 19
9848 2789 14
1982 7664 6
6456 4590 5
8695 1648 9
5617 5971 10
4335 1385 20
1237 7004 10
7748 8249 9
2833 9454 10
2695 9183 2
7232 5577 15
2445 4508 19
224 4553 20
6304 7433 2
5705 3705 6
1441 4138 16
8780 1228 7
4384 6822 18
4314 532 16
2863 8746 2
2556 6028 5
91 7857 8
3183 4129 8
4207 4153 17
9908 5876 7
742 8281 12
5520 7625 8
5630 4415 10
3590 1554 1
3860 8927 8
7502 818 11
957 9259 17
1598 8769 2
5201 3260 14
5996 8302 15
2253 2879 10
9940 8483 8
8514 7604 17
9217 3074 1
8293 9174 3
7241 5076 12
6237 3316 12
1465 2159 2
7690 5025 6
2651 2065 16
2526 7037 19
4111 6486 18
6953 6737 15
8242 2640 1
9766 6946 8
8236 2046 5
6370 690 11
5931 1795 15
9287 9460 15
1561 8397 15
6838 8738 3
5685 967 4
6829 163 3
7983 3462 20
8671 7904 11
7704 7915 5
4443 9139 1
7184 3543 13
6192 2938 9
2429 3319 9
8245 6907 6
3767 4262 3
7264 5879 10
9855 991 2
5867 2351 16
6048 7809 8
42 7966 11
274 4874 8
8693 4220 14
8515 8496 7
7045 9392 11
9999 9661 16
2489 4276 18
2290 3811 12
3093 7621 8
4592 4130 9
8104 8452 17
5733 3704 18
9473 3575 19
863 3944 11
2954 7010 19
5000 1410 16
4826 9911 20
7172 959 13
1479 7019 20
7144 2372 1
5674 1689 5
5566 8653 15
9608 2497 20
8274 1427 11
41 5332 7
9 8952 7
9077 9564 16
4084 1539 9
888 21 16
1425 514 4
5196 9835 16
8111 6400 4
6793 2280 12
6285 7866 1
4223 891 1
9737 403 8
4251 4233 16
3918 9559 11
7332 813 5
7577 9222 7
8989 7146 15
7883 4167 1
2650 3598 8
3119 4913 2
7521 2565 20
8884 9459 4
5466 4103 17
5402 4054 12
8830 6543 11
8444 7552 7
2357 3405 17
1591 8455 1
4278 6135 10
9991 6949 10
1455 3866 4
1475 9804 7
831 1698 11
6804 2835 13
7058 837 14
5965 429 20
5052 8226 17
1270 1963 17
4914 107 20
3387 2905 1
536 179 19
3349 9263 13
4287 1159 8
6480 2226 7
2636 4956 13
3750 2762 2
8323 6568 7
5988 977 18
4214 8102 10
6657 2159 5
2652 746 19
5996 4931 17
8720 9267 11
8213 4669 1
9865 7367 13
9182 4900 20
6181 2052 3
1702 1248 14
8381 8397 9
6917 8061 6
5041 9026 4
1081 6984 13
183 1126 11
4745 7155 12
4709 3801 9
6467 5953 4
7888 3012 19
370 2509 12
5905 880 18
3683 9587 11
8040 7813 17
1241 9389 14
9270 5653 7
1763 5089 19
206 7571 3
9265 5542 5
8515 9402 9
3279 4420 13
3427 2583 6
9367 2326 11
8488 2369 1
603 803 17
5190 623 20
6267 1160 16
9490 9745 12
4506 3619 16
8221 8997 12
5371 7340 3
5355 2217 11
2731 7131 3
5552 4115 17
8305 9237 9
9836 5423 6
1701 5595 17
3808 8331 5
2757 1495 17
9998 8644 14
4979 7017 4
8829 2317 15
3590 7124 14
7902 3541 2
1505 7722 19
5636 8677 17
9659 6135 15
8320 9497 16
8434 3900 20
7263 1586 6
6251 7151 19
7081 2139 19
3600 7437 13
3908 4998 19
1211 7427 12
872 952 14
1498 6815 16
3841 9491 16
8306 9733 19
6094 1147 19
2871 363 11
1012 4645 7
9630 6496 6
5449 549 11
2900 6972 6
4584 8989 6
3375 4051 10
6482 8974 16
2904 2743 14
5228 986 5
9119 2486 19
2946 3584 19
2009 836 10
1255 8245 18
7721 5320 8
1687 8659 1
1784 1749 3
477 3821 13
7181 404 12
5195 3866 8
6712 258 10
151 4694 18
9017 3438 5
5610 1281 12
7800 2425 6
9519 923 13
4524 68 4
3922 3274 13
6577 4559 8
5762 860 18
3396 5597 12
5499 4166 20
1342 5979 3
2799 9297 9
9928 5267 4
4519 900 8
3428 5121 7
9412 158 1
4615 7200 18
4129 199 14
6410 7862 14
2517 5893 19
8178 3684 17
1385 1675 5
1156 9602 9
5778 3612 18
8054 9945 8
2518 4426 7
1449 5678 12
357 7651 18
3380 4799 18
7893 5067 3
8974 3334 19
9992 285 1
6560 4966 16
2309 7946 20
4917 4793 12
7432 5618 3
9886 9111 12
7448 5673 1
100 6798 4
5084 9373 10
3816 8418 7
7045 6650 7
5765 1729 4
1537 8476 14
5811 6057 19
2411 8636 5
4295 8289 12
4170 1882 16
680 9016 9
4729 836 15
4336 158 12
5498 3702 2
3465 606 8
4589 9358 8
4397 8579 14
235 4585 10
8787 8440 18
7849 9673 9
2687 8137 19
749 6393 12
5957 4797 13
6883 6261 19
6509 9103 8
2098 3919 1
3177 8053 5
1724 7432 2
8318 8230 2
3713 5127 13
4763 8395 9
5622 8683 17
9702 6807 12
9196 9679 17
9713 7205 16
8834 9220 19
813 914 9
4505 2862 14
8325 2497 20
7006 5554 5
1750 3236 19
9383 7292 2
768 814 19
2168 7768 5
9709 3294 19
9752 7346 2
5077 5169 7
9276 1105 8
1685 4364 12
9384 9353 20
46 7797 15
5048 7796 16
3296 2995 10
9388 6537 2
4169 7741 7
602 8559 18
4473 9219 15
6277 77 2
9551 2284 10
6268 8088 17
7907 5295 12
7433 4274 18
1903 6126 16
9415 4271 17
3512 8978 16
4076 9483 18
446 8088 11
2297 9599 1
2452 925 8
9470 1697 3
9739 4412 5
6149 8729 10
4813 188 3
1652 8906 2
502 3365 11
7043 8188 18
4490 4168 17
914 9389 5
5529 4064 5
3828 6265 15
9694 9710 4
268 1460 17
6538 6221 15
5110 6378 11
7588 1561 6
665 7136 17
8332 5313 9
3229 5420 20
7061 8170 17
3341 112 6
8739 6035 8
4355 5100 11
2135 5796 6
350 2817 18
6197 5781 16
4947 1969 5
5563 2234 13
9894 5217 12
6896 9867 4
6437 3817 15
3919 7645 3
1883 6795 6
1512 389 2
7612 8056 15
3612 9457 17
