1000 5000
384 54 29
60 649 26
412 792 14
655 257 2
788 394 12
217 661 18
891 243 10
583 225 14
718 719 30
691 686 24
406 459 15
493 16 20
234 686 16
267 217 8
861 46 3
842 912 30
162 497 15
610 509 28
863 935 17
682 541 19
672 453 23
18 694 11
499 126 27
702 509 12
55 861 2
266 709 10
879 721 21
129 86 13
529 997 29
108 554 30
977 897 29
633 931 12
813 397 6
797 925 9
722 444 2
486 629 27
440 41 15
732 549 30
397 612 2
720 370 3
853 451 23
127 814 27
396 365 11
109 460 29
274 651 28
905 787 15
167 876 12
632 635 18
331 800 28
545 24 23
770 124 19
752 180 1
802 876 16
941 514 11
180 411 23
777 810 24
856 456 5
948 850 5
649 964 21
734 197 19
19 939 24
811 36 2
75 296 11
699 682 18
37 538 8
528 109 5
518 266 27
518 920 7
33 823 29
197 666 14
111 343 8
340 728 25
42 386 11
696 375 22
140 444 17
843 80 26
130 592 19
983 410 26
486 851 5
744 368 11
148 413 26
130 535 16
738 212 6
258 363 25
175 468 14
166 299 7
385 367 15
51 437 7
55 567 1
852 275 22
39 398 25
460 198 3
529 88 19
593 174 19
486 249 7
976 809 1
199 726 15
936 189 1
23 536 26
547 811 2
735 175 10
756 608 29
412 336 4
288 680 28
157 150 3
138 66 20
732 901 11
825 691 17
939 337 8
862 596 26
43 687 25
719 665 16
2 770 21
299 351 10
757 256 29
280 966 22
247 222 7
200 956 5
888 282 5
583 981 4
405 709 17
83 538 1
410 334 22
488 925 24
197 433 25
90 549 10
33 199 5
84 442 29
75 844 5
27 583 12
681 341 28
770 121 24
816 441 5
439 538 19
613 359 29
863 546 19
681 822 22
880 683 10
870 699 28
817 232 4
890 641 1
630 643 25
556 899 13
874 311 26
94 917 9
546 812 2
676 827 10
846 13 3
926 259 12
152 10 21
164 775 27
35 582 4
264 105 12
669 205 29
260 467 1
622 73 5
798 512 19
847 911 25
2 492 11
680 545 24
581 369 2
304 937 9
435 729 29
402 391 11
933 890 3
697 756 19
647 51 20
131 646 3
272 378 16
41 62 13
994 721 26
259 886 26
772 799 8
56 275 29
8 539 21
257 298 20
95 392 29
957 201 8
689 189 16
683 983 29
155 768 27
934 667 23
656 557 6
697 392 14
7 513 16
161 112 12
419 976 25
589 902 19
414 106 10
180 840 28
20 820 7
534 988 17
232 371 25
229 858 27
723 253 7
586 415 9
452 254 11
221 468 22
434 716 29
341 625 19
805 246 18
440 43 3
288 147 26
109 2 15
300 86 14
468 742 5
963 528 18
981 505 19
671 780 5
995 499 4
628 395 11
436 956 22
907 197 24
969 152 12
53 931 20
742 51 18
571 776 26
442 194 14
611 751 18
637 426 15
248 104 15
652 890 1
16 346 12
989 655 25
790 304 1
250 662 13
439 89 27
823 12 15
753 373 8
574 459 15
811 387 22
223 515 30
558 850 14
887 175 22
455 691 8
286 356 11
489 524 20
632 178 24
333 248 7
44 279 15
98 971 27
318 166 6
182 292 10
119 262 22
880 529 13
438 715 6
249 930 1
131 434 24
234 4 7
221 839 3
665 588 21
768 180 1
905 47 12
221 112 2
655 835 27
601 88 17
812 716 13
321 398 8
667 866 9
868 131 4
618 795 2
495 853 26
663 459 7
406 105 11
620 405 30
468 711 16
312 144 30
953 785 13
305 719 29
619 161 23
778 797 14
153 612 16
321 101 19
406 590 28
391 595 17
835 198 4
356 413 16
229 811 5
662 794 16
758 173 26
327 234 18
112 464 18
65 316 12
108 414 13
507 44 11
865 390 2
268 902 15
141 177 6
908 381 18
778 242 19
731 882 1
73 478 9
195 897 25
763 742 19
227 455 3
862 522 12
311 579 1
289 872 8
219 53 24
17 171 25
940 920 6
382 687 19
68 726 2
15 387 11
363 91 1
270 48 7
213 372 18
369 443 20
971 764 28
914 104 8
667 209 11
604 168 22
799 156 23
202 608 10
320 762 8
416 410 27
926 954 24
909 572 25
338 488 5
217 66 9
484 216 6
20 559 12
153 267 28
530 672 20
342 981 14
209 497 26
632 182 25
829 711 2
678 500 17
729 658 24
902 856 4
234 21 17
463 891 3
531 724 17
862 883 13
61 686 5
988 76 14
