10000 100000
8072 4784 11
9240 9644 19
2170 5082 21
9881 7412 7
8587 3460 13
2317 8220 22
6156 2065 17
4079 7712 22
7219 739 16
3539 717 11
1870 8223 25
5597 1586 1
8067 4918 17
7117 8806 23
5552 4727 3
8283 9975 26
6701 943 21
8708 7674 25
6952 2548 18
692 4657 14
217 3872 7
8462 1023 16
8921 4251 9
9296 1454 20
3028 8762 11
7319 6086 20
1682 229 14
6141 5089 29
2049 6540 27
8507 9049 10
3583 2799 2
5686 226 22
4640 9029 25
2552 147 26
972 5284 9
9256 5760 8
5380 9531 6
1442 3207 7
1646 1306 10
1137 5753 26
5851 2107 20
9802 126 29
123 1995 16
1802 8876 12
216 1426 20
4777 4762 9
8977 8034 6
7414 1922 15
4377 9234 1
9151 4499 24
1563 8099 13
6855 5031 27
8203 10 9
7222 6774 23
6046 468 15
7494 3700 10
8334 7583 13
4540 6354 18
7834 7036 23
4682 6862 24
8149 8082 19
1397 6829 23
9683 6072 28
2876 9789 13
6716 2637 11
3108 9456 12
3500 3585 9
9647 7078 1
6595 9609 4
3167 8479 9
9912 4251 19
5288 7682 21
8719 428 15
5069 2 11
9059 4242 2
7780 2035 25
7674 7297 20
7274 404 7
6772 4963 28
2323 5510 9
2009 2752 5
1332 8326 27
2661 2482 2
8172 8485 28
5295 4695 17
7798 5959 28
8206 6263 20
1630 8388 17
9875 2863 19
44 3053 24
4217 8170 12
1689 3269 10
4305 4957 24
7432 9107 28
684 2802 21
611 6116 3
448 3251 27
2976 1902 1
7238 6186 27
2954 3859 23
4799 8419 10
8122 2454 29
1623 5743 1
8665 7990 24
9153 6560 1
1510 2410 10
3686 1706 2
7849 283 14
4159 8858 11
6637 5952 28
1620 3056 5
9045 8898 2
9243 7097 26
6137 1119 2
607 7725 7
3652 6310 10
1399 2003 22
3560 3121 26
9257 5477 6
237 8100 12
6375 9283 8
3867 2998 2
9268 2095 7
8515 4883 23
5687 9276 21
1466 3708 12
6462 8731 4
2002 3755 2
4500 3859 30
4658 1837 3
6744 8196 24
5157 1613 21
3011 2988 12
2486 7989 9
2942 4143 6
8460 3156 4
7153 6762 29
3482 9026 5
2022 372 5
4586 7694 3
5623 7774 30
7226 9787 24
9564 758 24
8470 4376 27
8440 5138 6
1232 2260 10
7915 4051 3
3935 4924 10
2030 7711 12
4148 3462 30
6670 117 30
475 587 20
8338 4775 25
7643 5073 5
178 7836 30
5117 2138 15
5511 6175 22
3172 5175 4
1626 559 26
9589 44 27
625 1692 15
2274 542 6
1098 87 17
3251 6685 5
4043 5060 29
8052 2582 25
3960 6307 3
646 6792 22
5559 1558 23
5816 6183 24
3035 8511 26
2000 2181 15
6312 5593 24
2361 9317 12
4510 5050 25
1031 8752 24
2582 3980 2
6431 2763 20
9482 3926 7
8236 166 26
8081 3467 8
2859 2911 20
5892 4442 20
45 2846 19
9849 1186 16
6345 7391 25
8646 3404 9
8991 1867 5
4212 5116 14
7392 1863 8
4349 6537 23
3826 8861 22
4991 726 30
3607 4227 17
7658 7763 29
1451 1116 9
2366 1897 25
3978 9118 5
3224 6952 26
3672 2113 15
3986 2807 18
4400 4256 17
7144 3877 5
2820 4211 24
8915 7339 7
6320 167 29
4864 141 19
8615 204 20
9737 4093 22
2488 9249 24
6641 6174 3
5693 8243 5
447 3862 26
4822 9764 20
3981 5121 14
5846 1386 4
259 4692 21
1744 6489 8
7023 8143 24
8994 1688 28
8524 7855 20
1019 1349 9
4698 2054 7
7962 4577 9
2519 9533 22
4927 2975 11
6388 5818 11
1062 6063 14
7656 2529 13
1112 817 10
9842 8237 8
500 5004 9
3828 9813 3
2521 7121 18
9670 4756 10
127 9414 15
3940 2986 17
8927 7031 19
2066 5657 17
1857 3147 16
6691 733 28
5737 3116 17
8946 5102 20
1987 5110 25
6780 8125 5
6491 623 21
6162 7875 12
6540 1959 27
2123 3625 8
8983 590 14
1199 4212 27
7933 1721 9
4224 2629 22
1309 5566 15
8869 7589 24
4804 4131 8
6072 6158 14
1433 332 21
6144 7827 9
5734 5908 30
5988 6218 21
6795 629 11
9806 1955 6
3138 9414 25
6304 9198 19
7184 2771 10
9460 2525 22
5106 6378 25
597 3653 14
1064 197 7
3275 3406 3
754 7934 10
2843 8681 20
6464 7720 15
6429 5077 24
3590 8632 29
5998 7176 23
2942 4535 16
9904 9105 3
6501 5392 10
40 8060 29
5515 2496 10
2174 4525 24
8906 1797 30
7399 6085 14
2913 2618 29
5258 3761 8
6531 2244 28
1790 1963 30
9472 244 12
208 2526 2
5834 8340 24
8325 2396 1
4203 6013 3
2606 7353 13
3131 4396 8
990 7146 5
4879 957 2
2844 5601 4
7296 4968 10
3971 8322 4
5941 4069 22
6310 4346 9
8628 1812 28
7568 4939 24
9911 4120 5
3037 7187 19
484 167 16
9643 2617 8
3323 2875 23
2312 3767 23
7914 2563 10
5637 2736 15
5783 3495 29
9694 8445 5
189 9545 8
4070 9046 28
9653 1203 14
657 7941 26
4587 1702 21
356 9049 25
9064 5672 27
479 9389 14
6185 1687 18
2690 8643 9
4857 9060 27
1628 1847 18
7092 7988 16
9952 644 13
4837 6191 16
4933 2066 7
3053 9332 14
2361 8530 12
164 8903 14
2480 7273 30
7688 552 4
8905 214 23
1595 2140 26
5252 9391 8
2097 6948 16
9675 1002 6
8016 5461 9
6055 3614 10
5454 5001 3
2345 5378 13
3209 9093 17
1305 8710 6
7410 8636 5
6640 9251 10
5582 8099 25
5733 7281 15
1119 7494 15
86 8694 22
523 4565 11
8601 9392 24
8250 9336 1
4142 830 17
7184 6956 15
566 4391 5
2073 7725 19
9261 8381 11
3367 547 14
6469 313 27
3684 2318 26
2450 4572 14
8836 9250 23
8041 9480 28
7760 9361 7
4406 929 16
5301 2933 19
71 276 9
4010 1431 11
3969 1403 25
6884 589 13
8281 9326 14
3724 8388 9
9225 3839 27
671 2454 24
7393 8525 16
951 252 15
3476 6779 13
5150 4422 3
5150 3357 25
9362 6756 23
3139 8872 14
3048 6666 8
6689 2373 27
8430 3415 11
654 4754 23
2391 80 28
9331 5578 26
6838 8538 1
1853 9466 2
2588 3915 17
2752 5687 16
6638 9225 28
3535 1302 24
9721 1889 17
2100 2819 5
4103 5033 29
438 9365 13
10 5457 12
3847 8137 29
638 4082 22
326 1273 25
2632 7590 30
2200 312 23
8973 7899 4
6022 2853 30
3013 9336 10
6302 825 11
1203 7972 22
8510 608 16
2763 6296 26
9151 9171 9
4116 5594 4
6438 4005 24
5917 1143 7
9602 1946 3
8684 248 8
1887 734 11
6082 6691 11
3714 6554 19
8316 1880 16
4929 5075 21
7206 9516 28
9790 5729 24
5884 7975 20
5132 784 16
6967 9727 2
5142 4668 14
7847 4528 29
2568 671 11
8175 5566 8
9490 4759 17
9832 9818 11
6944 3280 8
6939 1643 12
2275 2115 29
1332 1566 7
1228 4020 24
7770 5811 17
8852 1433 24
4030 3891 18
6564 3415 3
3230 8296 7
2513 9077 13
7782 6628 15
9987 7285 28
4328 6661 28
466 2199 29
1430 2107 14
7508 1387 27
9240 7985 4
1199 7093 20
4081 6193 1
1498 7880 15
7132 1816 5
5381 4925 1
8753 7778 5
6668 9922 1
7490 5228 7
3958 3235 3
3512 5050 22
405 7845 13
1703 1540 14
6825 9545 8
4512 5831 20
9313 9288 6
2796 8317 14
4657 4420 29
2047 302 20
3349 2858 6
9645 724 8
9857 9415 1
7002 931 8
1309 3400 3
9374 257 14
5992 1490 12
5723 4849 15
3101 4232 2
6885 1392 23
5497 1018 28
1194 4208 25
330 7909 26
5624 127 4
4212 5864 2
1076 700 6
1855 2333 12
5412 7894 8
9225 4305 11
6826 1632 1
6678 6308 13
280 1356 30
8298 7370 22
2631 6883 27
8594 8124 5
90 7353 24
6544 5709 4
7589 4146 17
9581 4118 7
1078 6293 16
824 8700 10
773 3883 23
7225 2269 24
1935 8976 3
1740 1383 2
5965 2238 30
7408 2477 20
8972 7754 20
8026 3505 21
6588 9402 6
852 1815 27
3489 8098 8
6156 2561 9
3370 5232 15
1454 837 18
1062 2899 16
8768 5083 29
4394 7694 2
4838 2718 19
1099 4837 1
111 688 7
1734 213 10
5780 8376 21
8764 3833 5
1837 1998 16
8472 3013 30
2094 3321 4
748 3412 8
5580 8067 7
8273 5004 16
5308 8266 13
3726 430 12
3604 9568 9
7666 3216 19
3375 7080 12
969 8906 20
7859 6554 1
6087 4738 30
4282 12 6
8889 1422 8
586 2775 13
9384 5274 27
5213 2495 29
8871 8572 29
877 4903 1
1804 4778 7
1233 9928 3
9034 8225 17
3782 9700 15
828 6597 14
7089 9593 21
7359 6684 28
9732 7241 25
5242 4619 22
3560 3323 2
5493 1545 22
9614 5497 5
4247 9198 23
1762 7719 24
9624 8174 16
9877 7702 16
1649 9294 8
308 6464 4
4114 8136 20
2546 1338 1
9927 8019 30
2106 6365 1
7983 5739 18
9586 9547 25
7121 2638 12
5878 5781 14
4716 6673 9
6529 3795 9
9006 9784 30
8073 4553 1
4462 8956 20
6284 1044 14
2368 2653 21
4467 8132 29
1799 4850 2
4405 563 25
157 3769 20
8805 6753 2
6463 3420 15
5004 7333 22
7595 5017 5
6435 9140 8
4820 5528 6
471 5934 13
715 4307 4
1942 5073 15
1071 161 15
7181 6557 1
1216 2615 7
8738 1142 23
3147 5153 15
4826 5806 7
4862 4761 19
4208 6302 1
2727 83 14
2326 4872 27
9620 2236 16
1091 3503 4
606 4988 6
2152 9700 12
3130 8234 7
8953 748 6
2784 7294 22
42 7074 2
3574 6050 7
6589 3423 21
2167 8709 22
479 2438 15
3520 6974 3
3865 7426 12
5578 1881 14
9129 994 9
4347 4068 19
5375 5039 15
2226 9626 11
3888 4119 3
5325 7039 22
5980 9170 17
2735 7111 18
8024 8451 11
7123 3707 22
1533 5042 22
7875 174 25
6852 1784 19
3076 4736 20
5279 4720 14
7714 3135 11
7559 4480 19
317 1459 2
9403 6678 4
6827 8893 18
3292 9882 26
151 7112 2
6937 7030 18
1876 9932 9
2221 8126 1
6929 7954 23
986 4857 28
1643 2333 4
1626 1521 8
9270 1255 30
5574 971 4
2118 6762 4
9127 5727 27
1599 2332 8
7982 8303 3
1493 280 20
1704 6390 8
4857 7754 8
2406 5799 9
4307 5204 28
4117 4793 30
2327 7700 17
293 8966 10
5236 7171 8
9784 2751 5
8033 7037 6
3592 2372 30
2714 3119 10
9339 561 21
1777 2117 14
6485 3241 27
6513 8266 7
9970 2985 16
1825 1733 30
4127 5661 22
9194 6584 30
8469 8579 7
7454 9527 20
7273 3722 26
9324 3684 7
6602 611 20
9200 1858 12
5962 7401 16
6645 2690 7
4469 4852 6
2540 63 19
1231 553 12
3405 7967 19
7960 5504 2
8546 713 14
3823 3780 26
2591 2744 12
4754 4019 25
6577 615 17
7001 1289 19
6251 3182 4
723 7413 3
1959 1794 14
3852 6918 21
6635 244 11
1005 2855 26
2064 5519 5
541 7205 4
6870 6768 23
8147 7106 17
3849 2170 17
70 9217 17
2979 5986 19
7303 8452 10
5724 3945 8
8147 5385 20
3247 5583 6
5381 8234 18
733 6378 4
4431 4934 6
2540 9898 21
3816 8547 10
8720 9526 7
6767 6886 22
2989 8724 19
7299 6870 9
9268 9254 25
5357 1121 12
8147 3969 10
9014 9243 22
8273 7343 15
7030 3886 7
7596 1360 4
7121 3400 29
5503 6191 30
1202 1706 12
7646 6333 28
6419 4286 15
7966 3508 18
1925 1625 30
2554 7444 20
6370 2095 23
3881 4600 12
5164 5834 1
1156 9079 26
2948 3569 19
1565 3618 11
1512 459 9
4369 1143 15
8588 9941 20
5594 5738 8
9034 349 30
8451 2767 13
5093 6630 3
9646 1147 21
8212 1866 7
7965 1171 22
8744 7256 2
1914 5131 8
926 9640 23
3920 6839 22
4039 6021 14
5734 8493 30
8978 9874 17
8786 8805 16
2203 3846 20
9793 4534 30
1265 3601 27
369 113 11
5438 6793 5
3647 8264 14
216 4154 15
4233 3496 3
6451 3296 7
932 3141 17
8261 824 15
9424 8504 21
7701 7966 28
8098 4072 10
8703 9721 25
167 3327 28
7792 885 7
7042 3218 26
5828 4165 30
5342 5083 23
1423 3734 20
5538 9569 7
9301 9979 21
1238 7751 13
9528 8971 6
2342 8670 10
330 2110 19
8080 1898 9
9857 6381 14
2625 9250 3
3343 2140 20
6460 4978 1
6104 6872 16
2737 172 26
9463 4818 7
8828 4301 1
1824 809 14
9669 8586 14
4165 1365 24
3816 9657 26
8796 9357 21
849 2534 13
435 3206 9
9684 1845 2
2253 296 7
2224 6305 12
6837 8431 17
5967 4728 22
650 3758 18
6110 7775 14
2249 2531 6
7254 4513 1
5516 7990 23
1753 7304 17
7327 2718 2
7291 2159 26
4134 4996 10
4376 1917 5
8582 8900 16
7463 3541 12
8322 952 26
6839 5768 9
9545 9874 21
9507 3843 13
9989 8893 21
258 7176 8
883 840 12
2636 6052 19
8656 1602 29
8288 6197 1
6047 7870 20
1046 7203 2
3689 2411 24
6809 3639 26
7173 9111 25
6713 9887 11
9215 159 13
298 9225 8
6186 8129 18
3200 15 25
5475 803 2
9686 7986 17
4220 5007 17
5539 4566 13
2328 4917 20
2 3481 19
4698 3442 19
6707 6489 1
9261 4024 3
5508 4801 19
4175 7662 27
345 9721 11
8751 4481 18
8613 7366 26
2660 4484 20
6262 2092 25
364 2165 22
1040 3597 29
2906 4633 30
3822 6955 18
8886 8464 7
8049 5695 17
1568 4818 3
4546 1866 1
3666 619 27
6899 3739 27
3288 3418 16
4959 3134 18
3685 7223 13
1222 422 21
2632 3577 8
4573 4961 29
3363 9371 4
1107 5471 16
2694 6714 9
3293 8156 13
7127 9619 30
1483 544 5
6120 5665 9
1521 5501 16
7067 9048 6
9424 9809 9
8451 6338 9
6693 6256 7
3396 2607 3
8731 6459 27
6342 9860 20
4389 4422 21
9546 6885 2
9891 6353 23
6690 6127 26
4898 6512 5
6768 3734 10
3381 1894 8
4452 2819 16
7200 9860 1
5366 3215 27
9777 3706 20
1679 8038 30
8450 5036 3
5649 3807 24
4865 4602 25
6545 5370 25
7010 1745 9
2906 3590 19
9829 3195 26
1203 3690 25
4030 4840 8
5386 5668 28
8291 3489 21
6893 9039 11
8339 0 19
3624 5642 22
2546 4823 30
8285 2505 16
1073 8847 6
7624 5747 28
546 4479 8
1530 6281 24
1003 3451 6
1575 5522 1
463 1730 28
8970 3597 16
2844 4320 28
420 4231 17
3425 2478 18
1244 1407 5
8461 8795 5
9120 8486 9
391 6180 12
2819 174 14
4775 5043 27
6879 5077 9
3330 4214 25
9820 9683 13
7685 9555 23
3217 423 11
8370 5205 14
2796 7541 19
2230 6595 1
4814 3587 6
9420 4213 1
5118 7541 9
6431 8124 2
2031 1217 2
6166 6524 26
914 8668 7
7030 6420 9
493 4513 5
815 4495 14
5131 1163 23
2140 2682 5
3808 5075 30
6609 1196 14
7397 5334 1
3330 4331 7
4169 1849 5
2650 4172 2
4567 6315 17
8534 4393 18
7727 2653 23
5501 3912 10
5896 4108 29
6003 3488 19
1109 2671 2
2160 6775 11
4248 36 29
218 638 4
5861 4597 11
4651 444 9
9343 35 27
3500 368 6
4027 49 25
1368 3211 30
6114 967 10
8976 3003 6
4515 6352 10
926 3196 30
1376 816 23
7674 992 20
9440 2609 8
3145 861 7
7165 1874 30
8359 6610 18
137 6737 5
8734 6499 27
4999 1911 23
9685 5698 4
3214 5637 19
1 7477 8
8595 8495 7
4732 6473 15
182 1200 30
2765 2630 17
869 3154 11
4187 9750 8
6464 3479 11
2255 5817 6
8385 5018 9
8439 9140 6
1326 6379 10
7017 5186 29
7402 503 7
1380 4775 22
844 1485 27
6624 6937 21
8011 521 24
2645 9613 28
9281 9667 2
8086 4076 30
8843 9210 13
2017 706 29
6883 2870 25
1028 5065 11
3851 3059 2
6020 8756 2
8394 3874 25
1329 9900 16
5307 999 6
9135 2374 2
3421 6075 1
8545 252 23
7201 5792 2
637 8644 18
7077 945 29
8266 8624 23
8488 6358 29
5323 1821 5
7463 1946 18
1896 3408 2
7921 9545 24
5335 2229 22
317 885 3
728 3649 2
826 8274 18
158 4475 24
3547 5825 30
517 7885 21
5267 4105 13
6671 9075 7
1137 2768 25
3208 662 4
9242 9207 28
6760 1581 27
6101 5775 6
4701 796 3
471 6625 5
3122 9167 9
5528 8775 21
542 6235 18
9141 1556 26
2514 7916 8
1434 784 29
9854 6502 19
6305 2128 13
2908 1065 12
9070 7384 13
8182 7742 1
5266 1205 20
619 5192 6
2617 8397 20
184 3358 5
5260 8431 20
9878 268 1
8448 4974 9
6075 1967 9
9479 7818 16
1785 3911 5
7815 9990 1
2362 8825 3
1467 927 8
5882 4464 10
7603 2566 11
772 5929 12
7985 6775 22
9631 886 30
3706 8362 11
8726 8481 21
8300 8833 27
9637 6031 12
4383 2359 2
8533 4588 22
7407 446 27
3142 5882 6
5661 5967 10
5910 1501 23
6026 6941 10
9137 2776 9
1118 5973 29
2946 45 29
686 8320 24
828 5164 9
2960 4096 20
5915 3292 2
4582 3956 28
1185 3440 24
3328 6070 29
8871 3120 27
1523 7421 5
1368 6505 25
4757 819 17
247 6402 15
1334 7677 18
653 1056 10
4817 5730 7
1432 8807 29
1522 5853 16
296 5428 13
2287 1832 8
4185 9353 27
1350 2326 8
3509 2082 2
6600 1472 23
383 509 11
408 2919 13
3981 7709 8
3758 5928 28
9612 5267 17
414 758 29
2901 7410 20
8956 533 9
9765 416 18
5085 1085 1
395 3957 19
2361 7108 22
5377 8781 1
838 4294 5
7 2496 18
9264 5942 24
1538 5303 20
8536 2350 25
6407 1588 7
9867 9540 2
7119 8285 16
191 5284 5
847 7044 14
9224 592 27
5407 9045 17
9579 1832 7
6158 2724 26
2675 1769 26
57 7158 8
8358 4937 30
1460 9492 12
3160 1906 10
9694 6718 13
3776 9531 18
1690 9818 3
6996 7920 22
2517 9672 9
2988 1533 16
4058 7476 27
2881 1108 9
993 8948 19
5473 1732 20
479 1155 2
8016 2370 14
3020 8788 26
4744 1172 18
9541 589 24
4366 7550 7
7098 1034 27
5816 3106 13
3573 1682 19
3253 9605 21
4817 2827 23
1905 5151 23
910 470 18
6325 2100 4
4669 9118 8
1317 5520 29
7500 3146 5
235 4956 26
7124 1798 16
3802 8270 20
8594 370 2
8815 8266 13
2645 2341 21
5340 2843 17
359 5073 30
9928 4845 15
4296 1325 30
2587 5113 1
6092 7207 12
9759 6623 26
9861 4823 21
9385 2347 24
1086 765 5
6403 869 28
7748 8210 30
7678 6231 15
9606 5392 30
1571 6415 8
10 8620 3
4764 546 2
8477 7528 3
6699 210 1
1362 2242 21
6244 1495 29
8676 960 11
543 2010 18
1430 2472 1
2219 8825 6
8379 4501 28
5765 4151 1
6707 6354 10
4481 7721 14
6815 7752 25
2312 3739 15
9942 4157 28
3479 5035 7
5584 3446 28
674 3890 17
7056 2772 20
3852 9710 19
6914 445 24
886 929 1
3664 2175 3
9844 7666 5
2233 156 13
8402 2163 20
5701 7972 16
7460 540 11
4476 3071 12
373 5998 11
6801 9498 16
980 8677 19
7537 3341 27
5724 4052 5
4772 3566 19
3642 9464 18
5187 1832 19
7152 527 26
8860 3925 3
6989 9678 19
1866 3575 13
5178 15 27
2836 5280 7
2131 1422 15
5591 6061 18
6257 2299 22
4749 480 19
9577 1496 28
5856 8647 1
5881 9773 19
4578 1001 18
5973 5703 21
4850 7712 3
3075 7555 15
3997 177 28
3679 9829 5
5025 3888 16
1344 8803 28
734 4495 22
9116 8486 20
4692 1347 28
7204 6642 9
5498 7846 14
2202 5954 5
1476 713 16
1836 8682 15
566 5830 27
3684 8513 26
9312 7515 7
8779 7079 3
9757 7529 16
5840 6193 19
751 1721 23
9999 4309 10
8359 3091 5
6405 3578 3
1370 2233 30
7314 8939 22
6495 4252 13
6253 7597 28
7638 9502 6
518 2306 15
9686 6068 10
1440 6594 1
7254 3824 25
5195 4774 3
4132 5648 28
9844 5383 28
6529 218 17
316 6660 5
3649 9185 16
4460 2170 8
3784 8444 23
8022 7819 22
6423 536 18
759 5789 1
7971 4900 14
8157 9653 3
3121 7473 3
4252 2075 24
7928 7701 4
113 2164 18
1466 1962 18
2222 3758 29
4735 6072 17
1689 9999 6
5680 7016 28
9711 8387 7
4940 9982 14
7808 4218 16
1477 8714 23
2836 5748 22
5629 8242 24
7645 2047 20
360 6606 24
6878 1829 23
8315 3058 15
1186 374 20
2678 544 14
9615 3600 14
3254 2270 6
736 7057 7
5050 6078 17
814 2390 9
4272 3139 6
3373 3241 2
3353 5350 21
8496 4871 13
8092 4587 17
7107 4693 28
1250 1335 14
2873 6699 8
8665 5499 1
3709 4837 4
1967 6968 6
7214 2056 19
8624 6048 4
8325 4826 28
2717 1526 18
7979 8807 26
9936 9591 17
7206 6526 26
2122 6740 5
1184 283 3
5368 5900 11
7542 5108 15
4079 3087 27
7130 7025 5
2919 8074 30
2871 2085 28
2162 5569 15
7420 8801 28
7116 6293 24
8673 8464 19
1727 1057 25
3250 4413 8
2979 6117 16
7918 1964 29
5296 8424 17
451 755 2
9208 9298 28
2488 2000 15
9503 5936 11
3189 7476 13
4251 9501 10
6188 5039 30
1842 2105 22
1269 4282 16
4912 8758 27
2736 9252 4
6423 1816 15
2620 5931 4
8084 6802 16
1790 149 14
5047 2891 7
3165 5697 2
6594 1241 1
6148 9763 19
3770 5311 24
1334 4133 17
5780 3787 7
376 7456 24
614 7158 22
8435 7838 22
7620 6354 15
3839 4633 3
2926 6977 18
3111 1270 22
5073 1224 4
6925 9394 6
6061 4046 21
9117 9153 26
4983 9405 19
726 9325 28
2888 3585 30
332 4298 10
3718 2891 12
3919 4626 5
3144 5418 22
2043 1164 10
1795 2523 26
2510 4609 17
7309 3995 17
9758 2768 25
3540 473 17
8026 644 22
2767 4145 11
7028 7700 29
245 9417 8
5457 9885 20
5443 4599 1
4544 9971 3
9002 3054 14
295 5452 8
4011 6841 7
3610 4891 10
2652 5254 25
4937 6611 17
2433 9288 2
6082 4972 30
7187 6398 22
3326 3190 28
1528 7179 25
7806 3326 21
2655 5295 10
7905 695 12
9252 8850 21
1673 1408 18
5378 7481 28
2826 2705 20
8351 7997 9
9464 7329 29
9251 7553 26
7955 1706 20
9345 3024 11
9554 6134 29
4104 3718 8
5522 4052 15
583 4651 16
8233 158 30
594 2958 25
483 6418 4
1272 5555 17
923 7014 14
8733 6034 19
2798 7854 30
6243 6082 23
9052 2367 13
1399 2000 13
4281 3872 11
2085 2141 5
8885 4914 30
86 6379 9
7877 7101 14
5274 8982 8
8431 105 11
5803 4737 4
4625 3000 5
9620 3359 10
7473 4856 28
3976 4221 13
1417 7752 12
1073 7951 29
3166 9501 7
3330 8224 27
4624 477 21
3542 7614 17
2574 916 21
7696 4999 2
5020 2644 26
2368 2531 23
8361 6927 8
9411 9370 24
5289 1692 15
3751 3787 3
7181 6178 11
5962 6845 23
7550 5486 12
2259 8141 18
5358 6439 26
7572 162 18
4100 4339 10
717 339 6
3026 9103 27
8152 428 19
8516 1104 4
7690 3031 19
8245 893 28
8228 9725 11
297 3340 17
6714 9712 1
9298 2579 14
1947 8137 12
5859 4124 4
3113 7053 6
7078 263 8
2383 8196 18
385 5174 20
6233 2770 20
998 1255 24
9234 7606 29
8950 4307 22
9036 4297 17
2532 69 29
9474 3089 1
9653 3674 2
8969 473 7
3071 7725 22
9887 9288 22
599 2987 25
6075 3531 9
8654 4060 13
1373 9097 11
4121 4400 17
2596 7971 19
7958 9854 14
1102 917 29
5505 3395 20
6559 4605 26
5654 257 19
8004 9870 27
1722 9095 13
9681 6052 10
2350 76 17
6303 8468 17
8777 1788 1
5503 1734 5
7415 3807 26
4597 9986 26
5539 6192 17
4916 6611 28
7863 9361 20
4956 8652 17
1622 5226 18
1864 8677 3
8748 2013 15
6796 2657 27
1026 6063 5
7353 8375 3
5424 1796 23
1874 7899 17
5882 7008 22
8696 9227 6
5690 1253 14
9647 1780 22
9090 9458 27
6098 236 15
3664 6271 20
9059 4835 23
8334 4820 30
3851 3243 12
1696 6340 16
5559 484 26
2184 7691 30
5193 4509 18
7083 4198 12
3132 1968 12
2043 7124 1
5073 1239 13
574 8558 18
8118 5834 5
9357 5926 30
1495 4905 20
3211 6137 10
5747 6291 14
8646 6119 9
2012 4732 21
267 8438 15
2587 1772 5
1258 2197 23
804 5234 15
5557 8171 3
1045 4901 26
3149 6837 18
9947 778 11
6557 8073 24
1811 7628 21
21 3775 18
1676 5723 19
6343 2834 22
5733 5550 26
9329 6638 26
614 8795 30
8591 5645 1
595 4989 4
2274 6497 26
2998 4906 24
7175 3861 13
1157 2429 8
7574 4222 19
6367 3435 13
5773 9272 13
8392 6327 5
369 1562 18
1309 3988 20
8055 2660 25
2677 2315 12
6230 2611 7
4113 3327 12
6417 8984 21
3653 9831 2
6491 6367 30
9435 3453 2
6121 4047 12
1538 4352 22
4746 2881 7
6890 9705 17
5419 1060 13
1950 8159 1
8516 5624 17
3253 3212 19
9085 9445 19
9764 9902 4
7454 7469 30
2490 4598 28
914 5212 29
4486 8324 18
3138 1054 14
794 672 23
6092 8760 14
1176 3833 23
4445 3912 18
3945 7255 14
7833 2298 16
9634 6279 9
2083 55 14
4413 3939 26
4686 9175 8
6667 5112 15
5778 1267 7
9634 6267 2
8613 5069 3
2875 7060 30
7152 9244 6
2781 1459 21
5718 1033 25
4748 8830 30
5518 624 11
5569 6126 3
578 3378 9
4281 2804 17
5543 3500 2
5364 8467 18
1005 589 28
5173 1034 18
7304 4457 7
9406 5783 16
4715 3244 29
3825 7582 22
40 3794 9
4136 9874 7
3112 9517 27
493 9841 29
5698 4351 24
5035 8288 1
4932 8187 7
5435 3000 24
4469 2132 15
5345 1613 27
973 8982 21
5429 9836 3
4621 7453 22
9246 3147 17
7238 9263 8
5880 972 22
7406 2822 23
7759 2238 20
7115 3049 24
908 5241 12
5497 8408 30
8226 8817 24
9470 777 19
6664 6529 9
7688 4997 29
697 4977 14
3232 3188 11
3530 1599 27
4023 5415 21
3751 2702 8
1630 3011 11
449 1726 21
1668 2720 9
2433 5150 8
579 7398 10
3769 5290 24
2802 855 19
7882 8226 9
3391 2002 29
1405 8864 10
5029 6980 23
9463 4071 6
1952 8126 11
4048 9638 1
7438 9165 16
574 6126 2
3620 480 9
6566 7238 5
7758 5357 4
917 2884 21
38 5598 16
7877 3339 29
177 7868 1
3954 8632 24
7314 4689 17
1668 8409 27
2010 8645 7
5812 9392 7
432 9330 29
5888 583 14
624 9506 19
3443 3318 4
2241 7407 16
8266 3427 17
5187 3316 7
9703 8310 25
1332 3254 15
1410 310 22
7677 318 15
4347 8782 4
2741 3795 15
9000 7111 17
5392 2462 18
2594 3926 9
1213 7013 27
9768 9761 7
1087 7075 23
1595 1256 18
6632 8060 23
7083 8262 24
7584 6611 27
9233 470 4
6828 4049 13
9128 4600 3
7424 8676 10
894 956 24
1294 5007 11
8678 6862 29
6621 7437 30
5348 6175 11
1244 9428 25
348 813 14
6113 2169 6
6022 7148 4
7459 9630 1
323 2782 23
590 6122 2
1175 1108 18
6874 8807 6
2865 9761 10
895 8697 25
9233 8750 1
5598 6420 9
8329 8496 12
1321 2042 6
8305 2681 28
6988 2119 20
2443 9490 20
8794 7037 1
5420 8144 25
54 1520 3
9284 9213 21
5804 8377 9
692 1959 29
9669 9464 10
8259 1847 24
8669 4689 17
4545 8564 8
1502 6870 21
6816 4387 25
3257 9444 4
2414 891 27
6794 9880 22
3254 3090 17
5123 1065 5
5100 6296 6
2035 3215 10
9794 2732 15
4510 866 22
4040 9846 22
6348 5002 5
1124 192 9
7706 7472 22
6496 9576 8
9683 8499 1
6468 4416 14
8374 5339 3
3640 2273 21
6846 5171 9
1889 4772 1
6879 2719 13
9504 296 8
6327 4667 30
2293 4670 14
9850 3511 21
2978 4835 23
921 9917 29
894 5748 6
1135 568 5
7754 1533 4
3745 2899 14
418 1701 27
6881 7365 19
6101 4914 4
6152 909 15
7397 2085 8
