1000 10000
26 403 7
288 737 10
9 865 6
483 676 9
977 98 19
608 754 15
465 297 9
513 301 18
79 88 20
544 769 8
830 620 18
352 863 18
568 632 9
891 108 6
782 196 18
481 590 15
678 377 16
248 26 8
188 935 11
942 884 2
862 897 14
462 82 14
738 105 1
487 3 17
86 592 3
992 979 3
432 490 5
236 990 14
510 785 9
13 722 8
195 185 9
803 140 20
140 920 3
267 219 9
874 139 13
586 266 8
552 35 10
197 269 1
558 780 1
467 407 4
324 132 17
40 76 8
6 695 7
922 265 9
2 63 19
155 136 12
182 699 2
53 345 20
890 768 19
375 516 13
681 408 3
631 897 4
251 962 6
86 662 1
119 280 4
272 36 5
514 255 9
495 187 5
772 782 8
723 917 17
274 62 16
504 741 11
238 934 15
223 718 17
9 843 2
293 882 11
252 447 9
772 314 2
95 27 7
9 377 4
93 641 16
445 799 8
645 151 15
736 639 9
719 336 15
574 534 5
682 21 18
363 677 15
898 246 15
621 323 4
532 808 16
808 129 5
444 211 7
418 683 10
775 699 6
122 113 17
54 751 18
994 591 8
81 263 13
482 191 6
478 496 4
337 260 4
630 441 15
464 260 16
300 519 1
163 191 1
58 963 18
639 900 9
645 631 4
103 976 2
443 227 18
42 847 15
521 294 8
894 367 9
386 725 4
570 300 18
66 154 6
938 258 3
622 205 3
335 486 2
96 537 10
561 738 18
478 931 1
337 742 12
503 435 9
447 192 12
72 436 3
956 901 8
720 171 7
204 271 12
461 391 1
427 880 9
222 985 1
332 907 3
966 326 2
468 854 3
240 599 14
870 898 8
628 221 20
815 210 13
778 600 11
237 127 12
857 648 18
507 495 9
45 108 19
198 667 1
778 569 10
351 961 15
409 808 7
912 913 13
310 355 9
138 540 18
64 613 3
701 328 1
633 972 2
411 514 17
939 293 19
807 893 10
911 675 11
841 681 14
400 355 3
467 725 7
873 911 13
170 295 9
467 657 16
492 658 10
949 966 8
963 277 5
894 939 17
870 525 19
32 26 18
779 750 3
329 24 17
291 141 18
767 908 4
861 716 8
887 94 7
642 994 3
6 290 14
970 451 16
634 900 7
760 501 13
350 505 15
883 379 6
299 401 16
740 997 12
535 243 19
425 877 13
740 315 12
324 300 8
546 278 10
847 35 9
700 374 11
850 420 15
186 695 11
422 879 5
390 45 7
2 232 3
107 588 7
615 931 16
199 929 3
772 874 13
537 503 13
68 934 19
301 507 2
595 310 3
633 559 20
383 658 5
239 25 1
434 632 4
501 210 18
534 67 18
646 121 3
4 328 1
466 927 16
26 773 9
880 232 19
785 664 20
483 271 15
292 627 1
951 519 13
770 158 6
70 992 16
896 112 3
80 264 10
389 230 2
623 627 13
395 915 6
783 29 5
904 170 17
61 912 18
429 265 5
648 267 20
897 439 8
882 475 13
383 61 12
568 283 3
857 266 3
563 68 11
411 333 7
529 740 12
996 574 12
902 639 20
632 143 20
693 172 16
164 646 7
523 666 19
338 577 10
751 55 16
558 644 1
523 871 15
753 907 14
362 639 5
546 814 9
994 566 9
41 819 4
955 291 6
796 771 11
619 511 11
946 138 17
43 815 19
414 249 1
466 9 7
615 440 18
782 663 1
935 982 2
397 221 20
575 904 10
871 604 4
804 141 2
167 545 12
395 170 19
594 651 20
221 123 15
121 90 18
205 922 12
782 205 6
401 862 10
619 784 6
72 768 6
537 808 19
726 547 6
448 438 12
356 367 17
847 212 10
15 186 12
704 62 20
236 468 3
339 842 20
55 341 18
932 546 9
819 465 13
665 39 18
500 750 8
842 343 20
95 850 11
520 85 20
135 191 14
799 534 2
764 747 8
909 46 14
81 161 8
673 532 17
547 501 17
391 761 13
231 688 19
539 291 14
314 448 14
580 744 13
315 974 15
244 487 12
630 51 9
97 751 14
142 971 3
464 970 19
314 936 15
474 269 17
895 886 12
812 581 6
828 310 13
379 98 5
324 709 10
542 68 19
142 962 7
408 195 4
650 450 3
95 444 17
845 228 8
321 631 11
354 799 3
815 233 16
811 519 12
548 554 11
172 184 15
458 663 19
34 174 11
138 766 5
483 307 17
391 390 19
555 569 11
827 199 15
174 152 2
987 438 12
635 9 7
683 569 5
666 518 7
191 834 4
442 853 7
668 15 8
72 942 19
9 577 3
258 368 15
216 227 8
798 447 15
855 715 9
793 795 16
719 357 12
658 209 20
764 238 4
968 514 14
231 621 2
478 581 16
642 195 4
499 496 4
349 157 7
246 100 15
256 378 8
160 586 15
329 609 13
642 272 18
597 847 13
484 402 10
659 655 5
974 449 6
539 458 17
535 893 7
923 973 15
76 182 5
117 629 1
309 537 5
722 90 1
208 854 1
268 274 12
277 730 6
924 449 6
967 896 2
97 713 3
364 813 19
195 51 9
826 297 5
194 81 17
989 965 10
20 296 3
190 985 1
542 840 4
601 333 19
381 169 8
322 467 20
186 541 3
97 365 4
592 182 20
595 106 4
87 678 7
891 981 10
77 537 14
601 590 14
302 907 2
534 159 20
21 548 10
146 712 14
319 126 9
167 810 15
173 653 6
352 542 11
260 48 12
254 542 5
324 532 1
363 225 8
380 99 14
384 381 11
372 387 6
501 981 17
825 79 6
654 526 16
54 697 20
876 862 17
384 881 18
252 644 1
471 182 12
220 565 12
24 47 3
958 560 11
360 702 6
175 677 4
303 429 18
25 640 14
200 812 13
128 221 4
244 318 12
470 660 2
428 950 15
74 643 18
209 204 11
28 909 9
616 392 13
218 661 4
707 153 12
837 184 4
436 231 3
603 278 14
823 121 1
353 369 11
786 842 8
243 610 18
12 437 16
243 958 9
988 830 18
696 802 3
54 702 11
464 787 20
27 793 12
995 675 20
51 395 11
717 715 15
780 569 10
179 123 9
345 365 1
798 404 15
738 122 3
606 86 10
983 196 11
411 571 11
501 924 20
660 174 5
79 66 11
139 716 10
671 699 7
990 809 15
966 413 5
145 577 11
847 844 10
203 876 4
791 731 16
919 574 19
236 17 15
239 682 19
477 535 18
535 610 3
165 201 14
175 278 3
603 926 10
176 322 5
904 391 9
108 146 10
435 24 16
57 376 17
566 236 12
940 818 13
724 321 7
548 396 2
209 289 13
430 885 2
633 543 1
858 693 5
597 98 20
93 747 1
531 866 18
330 714 12
661 765 13
68 500 19
125 392 5
997 259 2
914 806 9
330 569 4
949 119 18
204 520 7
756 156 19
490 950 19
421 512 12
166 500 19
548 6 3
55 583 6
913 611 15
231 221 6
577 708 12
473 9 11
682 961 15
88 55 8
226 892 3
825 902 12
616 119 10
7 606 2
587 487 19
145 996 18
313 786 16
662 915 11
640 8 8
308 752 17
251 844 13
245 268 9
30 438 12
16 162 2
289 960 20
7 330 13
975 606 1
189 715 12
135 253 19
863 425 11
306 539 19
367 640 1
545 579 4
433 535 9
306 302 20
244 545 3
99 666 11
30 334 17
119 316 9
271 183 3
530 867 4
686 141 7
127 387 1
21 100 14
776 124 9
342 334 2
271 359 20
239 392 17
163 990 11
725 640 12
886 712 10
598 366 1
861 473 2
724 60 20
27 453 12
335 545 20
938 676 14
980 106 4
989 748 12
14 973 1
912 999 20
634 128 19
482 480 3
295 677 11
464 863 10
979 927 1
872 492 11
580 204 11
866 448 17
158 579 11
175 276 17
523 915 1
132 42 5
585 676 20
945 72 5
732 446 5
169 208 6
646 440 12
872 331 11
898 830 20
735 62 12
602 683 6
82 935 2
789 105 18
705 577 14
805 823 7
839 146 14
921 216 17
567 346 20
823 802 8
38 918 6
290 249 8
907 982 4
115 894 18
325 293 20
106 252 20
299 884 9
266 389 8
247 720 8
172 603 11
682 987 5
594 803 12
995 372 1
850 330 8
290 642 20
124 639 20
712 628 12
12 235 2
744 128 10
520 452 9
881 32 18
172 101 12
631 71 12
369 692 18
960 230 10
993 470 5
14 405 19
935 893 11
363 381 9
913 89 11
472 765 1
837 929 16
218 436 6
389 97 4
249 743 2
88 41 10
415 36 3
345 65 12
756 412 12
296 993 6
599 413 3
230 887 1
729 822 10
471 213 14
836 915 11
148 112 9
986 554 3
679 892 17
184 918 18
400 970 5
687 589 14
827 946 9
959 403 16
902 690 8
915 686 17
561 624 17
399 467 13
807 173 1
379 822 13
376 907 20
260 918 4
134 502 16
899 475 15
97 683 15
287 624 19
432 378 12
757 82 17
191 651 9
980 363 16
590 231 10
812 310 19
468 870 17
455 785 5
469 693 16
857 41 14
593 247 13
908 108 15
174 373 16
311 487 3
431 128 16
875 696 4
571 128 4
283 995 7
580 81 18
772 29 5
91 152 13
835 190 2
339 301 16
691 36 14
52 868 6
657 350 2
425 781 18
503 836 2
86 292 10
186 470 10
605 942 10
47 400 7
290 17 1
129 126 17
807 808 11
71 390 17
83 625 20
263 588 3
989 197 17
923 940 2
945 334 7
997 588 6
145 738 9
858 365 7
16 829 15
540 321 17
426 536 16
759 403 16
8 192 6
454 448 19
887 821 5
560 17 13
379 904 6
192 769 20
525 770 10
473 166 18
116 226 17
736 420 13
339 300 10
76 494 9
369 187 17
347 253 7
581 539 18
778 769 20
494 425 5
341 25 19
585 141 8
781 775 12
780 828 6
890 587 17
86 239 19
637 687 20
245 765 19
913 802 2
963 923 7
937 505 9
68 499 18
181 249 9
186 57 13
25 358 8
988 739 3
834 914 18
154 494 14
925 84 20
460 253 20
753 336 6
937 123 2
378 353 16
266 87 3
668 353 9
20 288 4
387 144 14
255 794 6
27 28 20
30 862 10
27 924 17
476 558 12
439 676 1
341 686 3
377 858 12
621 686 20
405 402 16
169 30 12
678 96 15
662 624 10
775 431 16
248 771 17
290 813 3
790 902 6
368 806 13
635 300 16
141 457 2
195 682 16
126 385 7
604 97 9
16 893 15
850 180 3
0 355 4
896 859 18
702 224 8
811 355 15
390 747 16
195 275 5
373 166 19
425 652 13
83 931 19
400 145 15
430 741 16
338 979 7
328 763 10
548 565 6
355 74 19
800 320 1
215 787 11
773 319 18
666 720 8
204 136 20
925 627 18
470 608 2
10 371 16
240 279 18
268 751 9
587 186 13
204 571 7
229 673 7
564 853 15
82 666 19
31 971 10
883 795 6
821 594 7
747 953 12
907 199 19
547 976 9
187 387 10
823 729 12
189 665 2
325 683 9
143 110 3
367 594 4
154 688 11
12 62 16
747 10 11
916 59 15
797 114 17
80 287 11
818 319 15
948 645 11
869 382 7
905 960 14
994 143 14
914 900 9
769 814 8
579 616 15
622 450 12
397 722 5
632 67 7
896 662 13
653 476 18
708 876 1
417 365 7
564 628 11
571 330 15
82 106 8
941 260 10
650 70 3
132 331 3
910 201 8
496 536 11
867 98 14
179 173 9
535 945 18
709 397 8
918 252 4
223 151 20
945 326 16
694 463 17
494 524 3
629 817 13
445 684 1
677 770 8
868 522 6
62 790 14
994 328 19
468 235 19
108 393 3
394 438 14
895 522 16
887 320 15
985 307 4
21 416 5
894 730 1
875 44 8
56 78 2
109 606 9
176 970 8
163 177 10
720 479 18
458 45 11
328 895 1
672 788 5
200 562 17
172 998 12
745 10 17
812 48 7
318 589 7
233 230 8
634 936 20
177 320 15
859 10 6
195 483 17
150 725 2
698 607 16
618 81 8
203 407 15
941 345 7
497 107 14
360 105 17
400 705 19
393 677 17
216 860 1
117 974 7
942 418 2
919 501 13
510 678 20
182 145 19
686 471 5
971 376 3
687 412 3
18 935 6
407 533 18
742 505 20
401 810 20
286 696 14
229 350 8
16 167 15
412 533 6
831 740 13
974 557 16
692 736 6
192 576 16
601 705 16
897 234 7
105 588 4
703 866 9
804 540 8
584 963 2
218 744 4
382 49 7
576 67 12
305 347 20
376 785 12
345 937 20
612 524 15
579 541 12
151 145 14
304 463 20
323 543 19
630 618 13
181 428 18
42 858 10
981 134 7
978 233 18
195 126 18
675 370 10
909 535 4
198 243 16
362 927 12
779 895 9
533 344 8
728 618 2
720 822 15
237 718 18
892 194 11
656 644 13
260 743 6
0 109 19
633 290 20
557 618 1
934 776 7
325 880 4
998 917 15
166 674 19
49 539 20
255 969 2
294 815 20
948 484 6
482 996 6
957 115 10
634 946 18
656 345 3
381 647 15
486 406 4
896 129 2
123 701 10
265 673 18
752 11 15
924 502 8
339 429 8
665 44 11
146 123 9
398 957 8
658 348 10
91 45 18
328 45 12
921 965 10
380 546 14
88 178 1
917 821 15
327 37 8
546 404 20
514 168 7
98 720 10
356 719 4
245 92 4
336 740 3
197 661 18
839 932 18
726 997 8
154 348 11
904 661 13
560 643 1
397 563 15
321 202 8
895 640 11
408 947 20
318 996 3
490 924 10
478 745 5
602 26 15
140 832 10
285 333 9
976 212 7
271 655 6
138 521 12
320 118 19
670 672 12
456 262 7
459 174 2
14 621 14
251 343 10
598 67 10
745 957 16
2 159 3
711 867 19
523 878 19
244 378 11
529 2 20
5 139 5
820 989 13
451 608 9
201 582 16
746 810 10
229 939 20
731 704 5
115 359 16
362 402 2
940 671 9
631 108 11
635 361 2
302 290 7
752 831 8
797 67 2
675 673 17
313 509 9
953 876 14
347 887 6
463 193 20
560 350 6
210 739 7
972 247 4
684 686 15
403 987 3
400 855 11
761 354 5
257 659 6
492 150 5
242 549 15
372 250 8
941 966 11
978 203 7
905 650 3
905 71 14
55 701 4
889 222 11
389 22 1
925 373 15
298 447 20
706 99 17
43 73 7
555 761 8
337 73 8
792 231 19
163 866 19
706 413 12
407 952 13
91 948 6
825 494 14
617 253 20
762 503 12
741 715 4
123 403 15
463 598 19
420 299 12
832 869 18
571 247 11
122 385 5
970 919 7
143 64 7
173 797 1
588 153 18
556 676 10
471 133 7
786 279 11
447 9 20
844 860 15
981 705 10
208 529 1
98 9 2
541 898 18
976 667 16
712 556 6
998 450 5
570 593 3
439 157 2
117 416 1
725 464 5
295 623 2
102 489 3
189 282 19
560 976 19
16 885 20
260 871 20
677 720 10
402 729 12
304 118 8
162 366 13
424 647 8
898 114 14
319 429 16
289 799 20
482 101 5
749 748 5
575 875 13
901 439 19
362 635 19
772 715 17
960 883 7
241 745 1
201 667 12
497 856 17
565 934 18
698 291 12
145 107 5
433 376 16
143 203 1
841 25 3
490 112 17
144 587 7
862 808 16
301 365 10
9 163 13
114 149 7
174 626 20
130 811 17
135 736 7
147 217 17
116 611 14
139 539 11
370 177 8
499 384 17
381 830 20
919 812 7
431 349 6
745 327 12
138 394 19
340 463 9
478 43 7
470 155 9
590 67 16
264 595 2
695 425 13
510 184 10
819 958 16
566 412 20
475 686 20
846 730 4
275 804 3
719 985 4
140 539 14
727 605 19
166 445 12
943 960 11
937 108 1
583 544 8
852 604 7
589 982 5
389 945 9
505 977 17
278 538 3
549 490 18
4 727 14
195 329 13
848 211 1
634 838 11
667 332 16
521 853 10
61 679 10
349 333 18
537 992 5
927 379 4
826 919 17
931 242 8
918 800 17
638 446 7
126 378 7
645 434 20
244 755 17
597 639 5
280 184 7
273 120 13
201 4 13
118 823 9
915 135 3
156 435 12
661 913 5
31 44 5
787 136 18
987 150 5
471 473 19
281 378 5
214 887 17
938 398 11
820 935 8
702 672 7
56 940 10
486 293 8
639 101 11
346 679 7
449 229 15
858 813 17
660 774 10
822 269 15
469 979 20
747 262 8
315 377 3
19 474 8
219 556 9
180 836 11
115 416 3
115 438 7
643 107 5
124 560 1
808 725 18
203 149 10
292 460 20
901 760 18
983 38 1
289 773 6
684 817 17
845 808 10
864 580 5
16 331 8
343 949 8
865 14 4
646 915 9
109 804 3
254 32 9
14 17 11
714 634 5
937 433 19
247 739 17
1 589 2
57 589 3
838 325 5
368 774 5
864 125 20
453 17 16
425 718 14
740 613 12
712 334 18
234 235 3
991 405 1
708 537 6
155 393 16
226 369 15
523 71 11
421 427 2
219 363 14
719 383 11
505 272 16
71 366 16
460 849 6
148 432 8
248 505 14
378 584 6
12 716 16
737 591 2
190 135 3
525 313 14
839 427 15
877 101 12
129 987 11
32 594 5
765 50 10
984 706 10
339 733 9
786 468 11
712 600 5
235 583 3
482 305 2
712 478 9
582 696 10
96 119 13
811 644 12
534 408 20
562 945 11
151 626 14
946 829 15
833 882 15
210 46 12
173 101 1
540 616 20
389 862 3
992 243 20
798 801 4
859 846 12
25 620 17
714 753 1
710 820 4
994 413 2
536 248 14
53 481 10
842 993 10
9 76 3
473 924 19
2 600 6
99 494 13
702 294 19
228 223 5
926 500 9
139 744 9
963 760 8
213 645 5
875 552 16
639 244 18
842 560 20
611 486 4
133 155 12
158 138 15
971 521 16
744 769 19
823 713 18
93 997 11
290 414 14
743 130 6
328 311 3
521 861 9
98 365 11
757 235 14
579 476 2
498 245 20
810 596 12
165 142 15
420 17 9
734 218 10
862 184 20
522 118 9
669 547 3
294 197 4
586 793 11
469 367 16
950 482 16
681 958 20
723 666 4
907 869 8
162 593 1
756 464 8
538 804 12
875 912 1
153 784 17
330 299 10
978 683 2
251 945 3
149 27 10
352 87 3
971 978 20
272 120 19
875 894 14
898 127 4
906 617 18
776 177 20
714 267 11
490 823 15
805 656 7
612 318 5
326 903 13
963 610 4
583 874 6
51 961 13
845 615 7
644 826 3
531 900 11
325 176 3
894 824 16
589 107 10
236 619 3
20 328 20
172 209 19
747 961 12
943 966 5
712 266 17
838 373 13
513 173 4
564 515 1
386 985 13
167 441 7
61 170 7
829 678 8
516 497 17
796 841 4
344 725 14
183 62 5
143 850 8
799 217 8
180 590 11
785 536 17
737 693 10
446 260 10
517 3 16
429 462 12
415 380 10
234 271 8
883 25 18
653 399 16
612 102 15
854 892 9
122 660 14
217 998 10
154 543 17
259 52 17
35 997 1
299 352 2
605 426 11
902 747 17
983 950 2
286 121 10
637 973 13
667 41 5
26 24 2
496 413 11
842 871 1
602 686 17
430 27 18
37 525 19
296 628 1
997 683 18
351 108 20
81 795 2
935 400 16
804 991 8
784 343 1
459 393 13
989 893 13
994 724 17
195 109 2
501 195 20
225 797 16
168 953 15
629 400 19
509 663 3
44 343 12
605 375 8
584 501 2
569 341 8
398 339 5
294 670 8
170 835 18
975 852 3
399 503 14
688 884 14
414 756 15
288 799 14
561 642 15
268 364 13
164 920 20
549 899 2
145 865 10
889 414 17
241 366 15
722 162 11
210 354 6
631 237 20
609 239 2
883 422 7
483 283 11
577 990 15
570 425 5
859 263 5
923 930 8
291 547 20
450 691 1
402 449 13
718 288 4
297 595 1
69 329 6
129 878 5
251 403 17
658 728 13
569 185 8
258 786 16
168 427 11
104 433 9
943 17 15
686 367 6
907 90 15
181 225 3
100 640 19
643 639 14
866 371 12
98 921 19
99 953 6
616 792 11
520 437 17
184 830 11
502 267 10
698 333 12
563 135 14
203 266 6
535 824 3
404 480 12
152 957 6
166 215 18
360 845 17
201 874 15
622 99 6
339 192 8
808 57 7
232 730 5
850 361 8
473 936 7
259 867 3
358 377 12
349 386 16
447 599 3
187 528 8
182 615 6
631 563 12
778 437 10
513 514 5
13 568 9
534 183 18
455 189 11
662 583 8
743 51 6
29 404 9
290 663 19
800 957 18
602 133 13
420 837 20
48 398 10
741 306 20
188 683 8
819 848 20
74 204 16
780 846 3
757 475 18
952 550 9
793 663 6
90 954 14
521 711 9
242 420 10
525 765 1
414 256 18
380 693 12
580 638 20
0 911 12
362 130 15
654 689 2
269 0 15
49 42 4
43 222 12
267 331 6
229 112 19
336 182 1
735 831 20
529 527 13
475 497 15
406 977 17
855 41 12
322 996 16
887 180 20
427 607 11
489 67 9
73 7 2
471 933 1
475 973 20
684 100 14
892 535 12
376 832 4
979 755 18
677 897 8
483 110 12
606 210 7
123 630 2
70 294 3
532 692 6
613 520 4
386 501 4
717 313 4
835 532 8
168 732 4
154 373 8
713 82 6
419 644 15
633 378 2
26 104 5
715 126 13
906 780 18
141 869 2
145 384 9
177 184 5
347 48 18
732 114 16
873 95 15
230 764 10
541 933 4
404 241 7
848 596 3
434 464 16
309 197 7
295 970 4
335 657 15
665 406 10
69 173 7
993 861 5
790 707 3
15 289 6
346 180 3
114 352 6
248 817 9
514 715 16
560 896 1
0 983 19
214 961 4
932 847 13
382 387 4
473 535 17
637 948 14
983 110 2
45 478 15
799 17 4
915 476 12
131 179 15
917 512 8
15 479 18
263 974 12
635 72 11
350 572 4
149 188 15
421 303 15
46 500 18
57 870 13
774 534 15
348 5 18
861 102 20
855 898 6
971 128 8
873 578 3
804 59 2
561 548 19
999 515 2
144 268 13
350 263 8
354 313 20
289 900 10
574 560 4
440 834 4
297 680 8
529 135 3
360 800 9
125 12 10
527 408 11
84 743 15
501 191 5
214 475 3
657 697 8
131 190 10
912 884 13
944 34 8
600 969 1
811 568 13
798 452 6
715 10 2
539 282 11
616 820 5
17 546 17
620 38 9
201 657 4
111 527 11
437 167 10
453 186 4
241 685 12
447 124 9
673 32 14
673 990 12
358 673 18
976 396 7
142 869 10
551 518 14
765 833 9
67 898 5
133 450 19
325 92 18
430 740 19
116 814 9
524 180 5
425 217 10
111 461 5
525 249 13
126 409 10
802 135 3
208 836 2
659 568 13
863 413 3
237 325 7
124 841 3
665 476 4
58 333 5
616 250 12
163 632 1
986 571 9
289 581 1
342 697 16
448 178 4
92 717 2
81 954 1
985 177 11
202 826 5
823 668 3
397 243 13
19 852 11
381 995 12
372 859 15
379 451 3
783 478 10
764 399 18
258 775 12
963 92 19
673 230 17
359 259 18
217 32 2
191 144 4
866 778 20
894 408 14
180 399 16
221 996 18
730 587 20
802 811 6
898 324 8
589 939 3
695 264 15
820 408 16
613 670 15
503 868 18
838 830 20
597 400 4
351 690 17
455 985 5
621 951 1
875 60 15
314 722 20
976 107 6
918 399 11
544 525 18
295 318 7
203 661 11
105 552 13
39 466 1
504 695 20
190 214 7
933 895 10
90 796 2
381 380 19
995 882 16
935 823 18
205 307 9
561 189 8
214 278 1
653 928 9
188 651 5
974 148 11
253 57 18
164 404 6
922 793 4
818 228 16
848 113 13
180 926 17
66 353 14
543 396 12
721 305 20
677 20 9
535 845 2
11 606 18
905 169 1
339 649 8
152 20 14
897 699 18
975 57 4
645 435 9
557 546 19
676 997 3
350 579 11
486 56 15
883 914 9
609 561 19
450 108 4
21 37 13
726 922 2
961 251 13
878 697 11
675 689 13
838 990 2
582 745 20
494 52 4
237 341 20
488 236 18
404 597 8
546 84 12
941 767 11
728 539 5
341 4 19
7 914 18
1 330 13
65 579 4
960 652 8
266 349 15
640 144 13
828 622 20
444 675 4
891 160 13
240 287 13
499 254 8
651 643 16
876 788 16
676 255 15
437 926 12
125 574 18
266 330 11
859 214 4
63 424 2
910 315 8
717 896 16
57 212 1
351 416 14
633 761 2
722 782 16
986 353 9
144 463 14
716 620 19
393 200 10
765 670 20
536 936 4
647 152 2
669 969 5
434 184 8
276 217 4
305 6 3
357 50 2
112 292 9
436 789 11
645 819 3
483 242 9
305 495 12
994 818 6
19 929 1
931 108 18
245 168 3
913 211 7
937 134 8
810 366 20
275 5 18
978 681 3
48 31 8
501 135 14
751 830 17
1 392 8
821 449 10
662 384 15
759 589 9
44 879 13
601 896 8
657 247 10
259 391 16
187 576 12
569 981 3
291 572 5
52 673 3
239 531 19
394 311 11
876 270 9
521 153 18
60 482 2
808 831 5
621 290 4
480 603 1
383 932 12
780 67 9
500 713 13
818 394 10
364 542 13
886 652 6
582 892 7
888 799 6
572 296 9
593 742 14
88 27 4
407 501 11
840 192 11
901 295 15
184 872 13
40 216 7
641 713 5
369 814 12
935 446 18
932 291 4
362 627 17
992 790 6
692 653 10
7 51 4
944 883 4
892 695 12
924 5 11
25 563 18
861 246 19
56 177 5
424 310 5
454 699 14
171 444 6
748 939 8
100 553 19
686 755 20
381 580 8
70 822 16
685 642 12
302 609 18
213 712 15
922 372 15
600 889 13
875 838 15
48 651 7
904 240 8
281 848 15
35 375 7
593 33 12
775 580 7
69 314 13
494 520 5
191 421 2
42 425 4
552 687 5
58 185 20
961 29 10
104 671 11
173 30 5
802 314 6
553 369 20
337 932 2
607 839 5
442 819 4
318 577 13
588 13 3
833 676 15
955 221 12
732 898 2
335 81 18
746 650 2
986 328 18
421 70 10
160 385 9
249 856 18
81 207 3
521 518 1
945 679 18
14 423 12
838 450 8
669 535 14
356 856 2
490 632 6
812 982 12
660 900 17
577 217 15
363 249 5
211 229 12
514 882 6
424 695 1
661 829 15
774 682 3
368 362 13
155 907 8
624 739 20
679 807 17
725 802 9
413 798 8
866 682 4
164 718 6
74 57 13
594 122 4
373 367 15
532 201 20
79 373 9
507 126 12
351 848 13
145 489 1
591 612 16
951 504 17
20 41 16
181 16 5
892 956 10
375 637 13
115 21 18
589 403 18
161 941 19
50 823 19
623 754 18
825 364 12
774 181 9
76 719 5
826 805 13
464 879 10
436 131 8
21 183 19
585 649 1
618 62 12
173 521 8
729 972 15
644 9 6
341 316 1
713 327 7
983 177 17
469 453 16
134 342 7
364 954 4
756 174 7
996 363 3
448 707 15
96 681 7
276 107 8
292 87 5
844 929 6
585 307 7
175 925 20
408 772 4
629 664 18
435 362 8
788 505 8
256 374 14
773 533 5
369 981 10
631 919 17
712 291 3
33 554 12
422 420 9
137 135 13
211 17 1
406 873 14
219 2 11
121 572 13
81 240 1
917 115 19
64 988 9
820 990 3
611 529 17
744 533 14
474 416 15
438 71 5
639 77 19
38 596 1
400 799 1
586 745 12
263 796 1
887 632 10
959 360 13
25 728 2
72 159 7
471 574 4
958 863 12
901 98 13
249 648 6
234 970 8
291 145 11
190 932 5
671 910 18
644 209 1
723 907 14
172 890 9
947 537 16
754 964 5
63 693 15
148 173 10
657 245 5
506 489 14
190 225 3
669 766 15
320 965 3
427 71 13
689 400 10
476 345 13
92 227 11
899 689 5
410 138 15
983 860 15
492 195 2
134 376 7
433 729 20
516 628 13
135 71 14
482 537 7
677 46 10
76 325 10
274 665 17
644 21 15
707 956 12
935 658 11
918 497 15
190 267 10
170 127 8
227 243 6
308 486 17
1 871 16
724 338 8
686 218 2
742 39 19
653 950 11
182 372 2
556 529 6
876 617 16
980 611 9
927 647 14
63 239 7
723 819 12
853 124 13
194 916 15
827 190 12
445 504 17
916 372 20
38 158 16
393 209 8
292 481 4
530 614 15
521 85 3
821 86 2
614 596 20
101 411 2
962 114 13
109 605 17
440 450 12
652 42 13
85 881 4
487 933 7
722 420 2
818 390 9
35 762 12
824 716 11
348 185 17
295 773 14
743 975 10
289 689 12
61 196 13
747 626 16
221 499 18
869 904 12
695 105 14
178 998 12
739 576 1
311 150 5
888 45 17
389 954 1
616 142 11
668 302 16
190 710 5
168 339 15
588 10 7
101 215 5
785 724 9
243 982 10
287 552 4
435 858 8
684 886 15
117 452 6
311 558 18
144 21 8
188 879 9
619 654 19
260 116 14
363 25 2
791 153 7
635 513 11
247 625 7
335 313 15
293 730 10
311 693 10
809 132 12
276 506 20
688 8 15
122 285 4
775 521 3
959 878 15
123 588 2
414 593 2
25 779 1
860 885 3
951 498 20
247 921 19
718 398 11
12 304 1
312 861 10
349 565 14
872 290 20
919 718 13
88 190 13
673 951 2
344 413 7
540 677 18
66 339 4
689 519 15
335 40 19
714 117 13
818 48 16
559 953 19
972 302 4
592 759 19
800 876 14
136 250 16
266 312 8
567 86 6
558 484 4
258 765 9
736 485 13
316 116 3
27 797 16
889 582 10
889 221 6
460 971 10
765 450 4
496 408 9
960 266 16
719 208 14
622 836 20
78 463 10
886 798 7
912 757 2
743 142 19
519 957 6
791 2 19
970 191 10
679 208 13
860 419 3
844 139 5
908 704 13
474 76 15
947 233 4
617 147 6
596 256 17
419 824 12
15 234 18
922 598 12
882 891 14
138 635 16
812 119 6
380 160 20
879 159 17
4 888 7
700 296 2
61 612 11
709 533 15
172 785 13
885 306 7
537 411 16
759 241 9
164 212 8
988 900 12
175 402 13
346 140 7
506 490 15
544 363 12
166 758 13
403 258 7
111 341 19
255 734 2
741 524 3
862 900 9
67 935 20
479 844 14
592 844 4
239 887 2
236 457 19
538 687 3
80 180 8
303 885 19
118 107 5
522 767 14
276 870 13
103 640 3
694 349 16
997 427 5
293 400 14
389 151 3
343 506 15
157 643 1
367 401 20
828 885 17
945 137 9
869 237 2
633 628 4
423 713 10
405 156 18
30 643 9
451 281 1
851 301 10
384 191 2
356 667 5
636 220 16
49 886 6
361 776 14
337 401 14
936 946 16
318 316 1
858 626 18
49 57 1
176 793 10
421 622 5
391 685 10
407 564 10
549 79 6
744 83 3
110 274 6
361 631 2
666 175 14
548 814 15
681 478 16
689 871 17
296 366 18
637 342 2
5 530 5
880 564 13
438 729 2
26 489 3
602 499 8
732 247 20
