5000 20000
1290 2984 28
2315 1627 23
597 929 10
2096 1669 9
4291 2694 28
4796 837 5
3839 4989 15
3893 1242 26
2284 3742 9
4812 202 28
2334 1280 6
4197 3618 13
3160 2783 16
3232 1454 27
4407 692 1
832 1663 28
4970 240 5
163 4114 2
4511 690 20
4552 3864 30
161 1360 5
1766 4523 22
170 4383 30
2262 3951 9
3266 1036 21
3137 1388 13
1033 2036 10
1259 2876 27
2399 3576 29
1643 535 15
898 942 21
798 3993 2
2606 1758 17
1550 4828 8
3055 496 21
1171 986 8
2180 3053 23
75 2576 9
4291 4647 22
1833 491 14
4410 2309 27
129 4763 24
551 1662 20
459 2076 29
3686 3547 24
3059 944 27
3053 4673 30
4003 3626 16
4656 1687 14
2090 1339 22
4477 629 26
1558 1827 8
2890 2009 21
2299 385 25
2562 999 29
2321 1770 10
2337 2367 20
3783 2918 23
3221 3701 14
3440 254 17
2038 1251 30
2123 3195 29
3890 4532 3
4421 4521 29
1387 4091 9
1477 1644 19
473 4346 24
4828 1184 17
1963 1809 1
2830 298 10
3178 1907 11
2262 3976 28
2929 2925 8
991 4352 26
3559 2152 16
3782 1754 18
3575 1844 5
4618 1798 18
4924 1691 29
4144 1466 8
1924 697 19
4885 2876 8
929 697 23
24 4670 6
3301 4371 14
3645 4359 8
2542 4013 27
3897 1133 3
2804 103 23
1750 1396 28
1596 3314 17
508 931 4
3473 2555 29
2222 2675 15
92 268 12
2709 509 16
4966 3574 27
617 2970 25
773 1224 28
2789 2165 26
3980 4446 28
1826 4397 2
851 1907 23
4238 4836 18
3952 3010 17
2500 2592 13
665 1177 15
816 4990 21
3436 3186 26
1105 3602 24
1953 1768 28
1920 4165 15
564 3008 5
3560 1581 6
2123 2291 23
4570 918 9
2389 2485 14
3441 1187 26
3609 2147 5
1033 2614 24
1551 2128 24
4814 72 4
2225 900 15
1800 3846 24
130 4778 27
2118 2310 11
4612 4773 4
1795 4016 27
519 4371 5
3 1982 20
4858 4381 1
1330 4931 14
798 4128 30
3032 2775 10
3589 1757 16
2808 3127 21
473 2555 2
4987 493 23
4374 4015 20
2049 681 26
1655 2090 13
1285 1582 26
2774 1825 22
4481 524 18
1706 3271 18
1155 3833 16
2152 3051 14
4544 4306 3
624 2887 21
4847 2018 28
918 1178 14
3879 4077 15
4772 482 25
3896 4166 24
916 4845 28
4006 838 16
2459 493 26
582 3601 12
1796 1729 4
504 2397 21
86 3315 7
4586 4646 21
4686 667 30
762 4319 15
553 887 9
101 4313 11
2243 3268 20
2939 267 21
4640 4404 19
244 2568 1
2838 2752 4
1799 2282 19
1507 2431 20
998 4011 26
3715 4829 26
4584 1968 5
4644 1809 30
1529 1538 7
4705 622 23
3748 4877 30
3360 1094 22
2235 3988 30
2797 2260 5
1095 4575 15
4434 747 30
3424 1183 15
3290 2689 3
2423 3604 25
57 2454 24
2688 4939 2
2177 3368 12
1917 477 3
141 3474 29
4547 3560 5
4182 4175 20
4906 650 22
3875 915 21
2078 1557 29
4482 3104 27
4379 4857 24
890 1011 17
4045 4804 23
2178 2927 13
1112 3205 12
4335 1131 1
3375 105 2
4234 2485 29
2489 4433 14
4599 4102 4
3514 515 10
2314 1023 19
3382 3284 7
2825 794 18
4170 1327 8
1055 2130 8
1804 3786 16
2580 4095 11
2252 4762 2
4285 2199 24
4847 2556 14
4444 4020 25
4429 921 24
4126 4969 30
2352 1287 8
557 1931 13
2933 3449 26
4088 906 11
3049 1454 8
3774 1419 5
3169 1808 6
1907 3645 29
2600 2660 6
1850 3354 20
3024 4233 9
2469 813 23
4867 3718 27
1035 1349 27
4365 390 2
2742 371 14
294 2599 11
548 3960 23
3276 2895 17
1656 153 4
3627 2681 15
2081 757 11
2284 1653 5
3586 852 14
4799 2490 7
1245 1197 21
2632 4485 5
4824 3925 28
3632 1104 17
579 812 8
1127 3431 24
34 2682 4
1531 3827 28
4899 3005 3
3714 2035 16
390 2438 6
2893 2848 1
4773 4288 21
3492 2805 21
2023 1640 28
3585 4606 10
2135 2851 12
2870 3340 20
1350 2426 5
2539 1664 11
2560 4534 6
2286 2754 10
4249 2396 18
2350 4959 5
4965 162 26
2372 571 5
3649 1516 9
1330 2643 27
1097 1873 15
1532 1227 30
4125 233 27
2113 4635 30
2378 1226 30
3228 1184 12
3614 462 16
2705 1100 26
2976 4799 12
1918 1346 30
686 4980 22
3255 3828 12
2682 759 28
965 1243 12
2842 3613 11
3483 4353 22
4683 249 27
1930 742 1
966 2601 25
151 4168 20
402 2015 14
87 2818 9
2877 4427 29
748 1928 16
3577 2285 18
2399 4420 24
4494 402 1
1684 4837 2
723 3380 22
2332 1029 7
3411 437 19
605 2060 29
4025 1969 17
349 2330 24
2762 3888 19
566 4379 1
644 220 19
2474 2656 22
297 1684 28
3223 3810 13
2375 4397 8
1430 4447 4
3308 532 23
3109 3095 24
716 1079 2
3576 3493 18
3521 126 7
2749 3371 11
4452 1426 7
3075 3046 9
4579 4659 25
4785 2006 27
2988 768 14
1301 170 17
174 4895 6
2572 4668 5
3945 175 30
3548 480 17
2215 3923 28
3281 3886 29
2051 2621 5
4731 3398 2
1366 1752 6
3463 882 29
4100 1286 10
2708 2053 3
3124 3133 30
2338 3693 25
1559 2437 5
558 2646 8
3906 1396 13
3056 2474 20
3185 3852 28
3298 4045 7
1886 4087 11
2496 1783 23
2837 4641 19
2215 3794 27
3589 4643 29
236 136 6
139 3444 17
1575 273 25
2186 3014 5
1652 3923 17
2904 4970 26
1328 2461 11
2827 1196 17
4245 1081 29
4379 4540 4
2250 2178 28
4188 4543 29
462 419 13
376 3337 9
2938 896 10
4904 185 14
3603 3243 8
2384 2232 12
2592 3940 8
4427 3544 1
2570 1715 30
3659 4802 5
2087 4204 30
2054 3736 2
909 3890 4
1110 1815 10
1193 2110 24
2154 4917 18
1134 1654 4
2204 2697 8
4987 814 18
891 1043 29
3596 122 18
3047 1679 11
4061 4786 10
2500 2554 26
3454 777 1
2778 2320 14
2376 1632 26
744 393 26
1521 1999 18
119 2690 5
2932 4045 20
4112 3029 10
963 4362 24
458 2106 11
3800 2891 18
3265 4993 22
451 2083 3
3483 4471 16
4977 1877 6
4953 1600 21
4027 99 23
3490 30 14
4179 3371 10
4467 4693 14
914 1334 28
3699 915 16
4228 1048 24
4852 1211 26
3630 4344 1
3610 2616 10
775 1960 27
4485 992 12
4780 3708 24
3153 4599 2
641 1398 28
2509 4642 18
2642 1382 28
3020 3026 8
1676 1244 23
1319 2669 11
4942 1765 14
2017 1637 13
1840 993 19
1426 372 17
222 3756 30
4511 4269 12
4863 1085 7
1770 2093 11
535 2128 14
2085 1790 28
4770 2971 17
3281 88 28
865 1173 5
3919 3924 21
1064 609 8
4834 3849 6
2494 274 2
1586 4163 3
3698 4982 28
684 93 14
3661 2400 29
3789 4483 25
1792 819 16
617 2394 27
2435 898 2
4307 2855 16
1715 4393 22
4088 2593 22
2665 2071 8
3906 2422 28
1024 2413 26
3608 3445 8
2335 4624 15
75 560 28
3728 3939 2
3514 1047 22
228 2588 30
3834 2264 23
3303 296 1
4524 3581 11
2887 4314 14
4782 4869 2
3996 1245 4
4549 1712 26
2792 577 3
3691 3152 5
2878 1554 27
4769 4297 7
2356 3354 22
2601 1925 14
1497 2797 21
560 1780 1
789 438 21
1751 3889 6
2714 369 23
4032 1259 10
1849 282 28
825 3672 7
3078 2365 3
3379 734 20
1075 4798 6
4913 1242 4
4755 776 12
76 808 16
1806 174 3
2290 1969 3
3964 3073 2
2108 510 25
4594 501 8
2018 3593 23
3409 2941 8
2201 3790 17
1639 1694 28
2927 3794 27
1692 205 2
840 3172 17
244 564 11
1834 535 8
405 3391 9
1715 605 2
467 3198 29
3661 3311 28
1645 1402 14
161 3927 25
3621 1833 16
876 3118 5
1358 4682 19
3193 2312 8
4757 1606 7
2938 2060 18
3520 908 28
3218 3144 8
1234 1966 23
3508 3336 18
4785 19 25
1880 2 5
2890 133 23
1829 2509 11
616 1460 4
57 4412 20
3918 4630 4
3305 1297 21
4131 4968 12
2304 3932 20
2385 1613 24
2399 4013 25
2825 355 12
2955 4946 3
4035 778 20
4823 859 16
3905 2260 16
595 3473 21
2515 2018 11
1327 4080 27
1390 1308 8
1704 910 10
1858 1291 6
3991 2742 10
3418 1070 27
3814 4574 13
4566 2206 4
2219 2506 22
2811 4419 16
2508 129 11
1021 1767 16
2932 3802 27
165 1089 21
1663 2425 1
4647 1060 16
1637 713 10
4372 3971 11
3748 1765 23
4133 3535 28
3494 2389 22
271 2161 10
2954 1211 26
1829 2919 4
4832 4261 5
2675 3549 7
4240 3262 23
3232 2801 9
3482 883 9
489 4387 11
2754 2393 2
4617 4535 26
2151 2263 30
3189 1499 1
3975 4928 10
729 842 4
2255 821 8
253 4732 18
757 3599 27
1563 1769 26
494 3214 17
4749 1734 24
4784 3724 14
2657 4787 26
2128 2559 10
3374 2341 16
4330 500 14
1742 3759 1
3149 1534 16
2211 4083 15
1299 3860 15
2269 1622 30
889 3906 10
4695 1988 24
4370 1750 19
4838 3841 24
1236 2477 17
4429 2983 12
1315 2234 19
2772 1036 16
484 2994 17
969 1696 4
278 99 6
3337 1731 7
1075 3850 17
4756 1308 27
577 2636 13
4729 4822 8
1784 3050 2
3713 4118 24
1465 3249 21
1761 2654 25
1547 3004 6
3819 4444 25
1690 1821 1
1743 259 18
3935 2147 20
2707 4678 7
3680 4920 30
2018 4132 4
2568 4829 30
3891 347 26
695 2065 27
1824 4541 20
3108 3579 12
4268 214 2
4718 2188 23
698 370 9
1682 2720 10
1879 2245 1
4130 2681 4
122 166 19
4139 4305 14
1202 2797 9
422 3793 1
2382 1284 13
1324 1410 11
1226 1600 8
1833 3265 6
1935 641 9
4767 1806 15
253 4328 2
2437 3934 26
1028 2915 8
3158 3005 4
1277 633 12
311 4904 18
396 4974 13
3451 994 23
3826 2713 3
3279 3357 9
1913 4563 4
1789 2116 19
2424 565 19
1235 3722 25
3586 2851 13
4508 264 7
1317 1732 18
4115 336 16
911 4766 11
108 118 18
327 2886 30
2824 4087 19
2613 1608 1
3076 3981 12
1565 1688 18
2391 2327 5
2786 1178 19
282 2493 23
4983 4522 6
152 3438 8
4771 397 1
3424 1006 11
291 42 7
4184 1993 4
3866 3724 8
4950 2336 6
2485 457 28
3509 3941 13
2431 1189 30
1150 3704 24
4011 1654 12
2228 4188 21
3200 283 2
3957 4334 3
4461 3732 26
2628 798 11
3239 1816 4
687 639 9
3009 3982 17
3444 1292 2
2404 4824 3
1814 2299 5
4768 4533 10
1526 4876 23
2990 1953 14
1523 863 3
2095 3177 4
457 3913 1
1385 1169 9
3489 1935 28
982 576 5
961 4264 3
1747 1931 2
4530 3558 24
2684 4580 20
3288 887 24
1409 1652 8
3280 1226 4
230 3792 11
2198 2762 28
2479 3025 15
1600 3641 14
3511 2376 2
4399 4016 26
2792 4849 17
4480 3927 28
2326 4605 9
3375 1242 10
3360 2405 4
4689 1866 17
425 2487 17
981 1097 2
4595 1196 14
1184 4416 3
592 3009 23
4113 44 17
2444 4651 2
1908 581 20
180 3054 6
2707 2219 8
2822 3396 12
1950 2804 12
4421 2964 9
2019 3463 9
3735 1997 3
3817 2410 18
597 4879 14
2240 4452 16
4103 3897 23
3298 3491 19
2597 2737 25
1370 4283 10
4965 2126 9
3467 3741 18
4331 4536 9
925 4308 15
4074 1164 23
3932 1324 6
1761 3417 13
544 2372 6
4195 4356 29
303 980 1
792 4 11
2706 3614 10
4619 1813 25
1650 624 6
4706 538 16
3536 1043 6
3324 4148 29
4056 2433 27
1391 1578 12
2298 3129 11
6 3961 27
1878 3652 5
330 4381 23
2141 1628 16
3280 4413 23
3469 3039 30
4140 2167 1
3666 3496 27
3879 2343 21
991 282 30
3254 4962 15
2496 242 26
4835 293 30
4055 1213 5
987 2055 8
4397 3261 1
2321 4507 11
1788 4435 7
4273 131 5
2739 2881 11
4015 2708 4
2442 4308 28
713 4109 13
250 1309 24
1397 3787 8
815 4403 13
2256 2936 21
4647 1188 9
2847 3706 7
1444 1223 29
4812 4372 12
3353 4273 9
1068 4786 13
4009 3696 3
1483 652 19
3653 2520 30
1946 1081 3
4874 896 5
2443 4708 12
4468 170 21
3953 306 4
696 1747 16
499 2084 24
2132 2534 5
4071 2655 10
2698 3278 23
2454 4791 7
325 895 9
4820 2009 12
2348 3054 20
4610 379 15
3437 159 8
1558 2855 26
4144 1461 22
3178 3224 21
2375 1766 22
1306 4745 22
1508 959 5
1686 2260 20
2032 1100 17
108 3183 25
4624 1728 2
2484 3883 17
1213 2937 22
56 1142 14
1218 4278 3
1984 4232 11
4084 2626 21
1107 3817 2
90 1056 17
3073 3957 10
4237 1482 1
2296 4928 17
815 2477 23
1989 1228 27
1372 2818 20
960 1458 23
619 4837 30
2381 891 10
3899 381 12
3153 3571 1
2334 1863 13
1981 2105 11
4585 3018 18
1589 4727 20
680 897 8
2030 4974 3
722 3544 6
1456 521 8
2918 3624 20
4180 1249 28
919 3169 27
3677 686 29
4401 4750 28
4486 1455 6
700 3061 10
2130 1818 11
700 4332 1
443 2860 17
2990 3107 28
2815 803 26
1606 2666 22
4375 3633 18
2089 3988 14
403 2255 6
4243 4126 16
4074 2441 23
1477 2782 29
3968 147 8
4115 4032 4
4610 2299 2
2321 3655 7
3519 3790 28
2305 2808 26
981 4694 9
2629 4585 18
2725 276 19
4282 1680 29
4081 4086 16
30 557 3
4654 4736 18
2557 4952 23
532 3202 22
714 3638 12
4776 1350 23
2657 4067 25
3913 1404 17
4880 1938 5
375 2091 9
2737 3116 6
4844 1983 20
3210 1796 27
4056 4551 15
1663 3143 23
3533 2863 6
2725 777 30
2371 4367 2
2784 4848 1
4783 1786 5
4787 1834 15
3151 3836 5
3399 3925 29
3635 3075 29
4109 4461 19
4371 813 13
828 3124 25
3838 4246 9
1915 3500 11
3088 4249 8
1521 3876 5
2633 2107 1
229 426 16
976 692 27
2413 2188 10
3176 931 19
1290 2898 30
4287 543 1
984 3697 13
297 1866 23
831 777 21
737 502 3
3535 2135 10
3383 4865 19
4946 101 7
1418 2742 22
2503 3285 18
2590 4826 9
4881 2291 2
4231 1069 6
4095 3883 12
3791 679 8
726 3254 3
3153 1123 4
4576 3725 26
3113 1422 12
4898 4867 24
4147 161 8
3573 2455 19
2429 4761 25
4251 3287 20
4412 990 6
177 792 11
4612 3096 25
4943 1249 6
1141 3110 2
371 190 6
3089 1659 23
2467 1293 23
1901 1513 29
833 586 14
3012 1686 17
1085 842 23
4764 3531 23
2090 1705 9
3774 4728 8
1110 3615 20
4031 3176 7
1871 2629 20
1600 1540 29
2303 4755 21
2564 619 5
3803 2620 2
4087 4131 3
1328 3768 7
2202 1711 26
2689 1595 25
887 2310 28
2941 2696 5
2393 2261 1
1701 3750 8
644 3881 21
3902 658 28
4861 4426 23
4847 4793 20
2121 4833 10
1756 2270 12
3862 1022 18
2646 4181 20
1749 4161 13
3919 2874 18
4280 1883 8
4220 45 16
3359 3892 6
1625 4278 12
3889 387 20
3736 4438 26
1063 2849 23
387 2730 29
4854 1930 25
475 2564 5
1929 3762 30
1551 4598 9
2053 1491 23
272 2880 8
3338 2108 22
1504 260 20
2158 1640 9
654 2861 11
1599 1543 3
2930 20 4
2158 1664 27
2499 3197 14
4730 4983 11
3037 2105 4
4412 2936 22
3543 2699 13
11 1373 6
4481 2998 30
3483 2528 12
4902 151 21
2184 2231 20
3943 1322 15
4889 4159 22
4216 3204 14
2869 3758 21
230 1674 17
4349 544 15
3375 1646 27
1738 918 6
788 2849 13
2659 3470 10
2043 14 28
4533 4579 28
991 1072 14
1310 3944 18
3144 1019 29
1286 368 10
4027 2271 4
4016 2646 13
1203 619 12
795 4662 24
3347 2263 5
3635 4910 23
1739 2118 2
1557 2457 24
2 1611 10
219 3338 1
3142 3904 19
4944 160 30
1356 1207 9
1298 4102 28
4376 3761 12
406 4018 23
818 4545 12
1647 4347 8
1782 1724 29
660 4064 20
816 4491 30
1956 641 2
3336 1014 26
834 4829 19
4396 994 29
58 2515 26
2438 2626 29
3048 3483 30
170 394 9
321 2754 15
2709 1891 24
3353 4424 24
4968 2643 16
942 4366 9
2618 3021 28
2060 3595 2
3328 4458 6
3855 3704 18
80 622 6
3813 4206 14
2150 899 30
4751 4300 16
2096 1524 11
63 3673 23
2077 2452 19
3547 3783 14
2005 1758 8
1494 2381 29
1 1065 23
4302 4007 2
2222 1387 25
432 62 2
688 4451 2
1864 251 21
4649 951 2
4506 3577 12
4592 4524 25
4865 2821 4
3382 2101 18
3885 836 3
4167 1632 11
3266 1244 15
2488 4457 13
3654 4605 26
575 848 17
834 1136 4
3027 435 10
1114 4720 14
3126 748 24
1063 1788 16
3652 4703 16
4532 1022 26
4691 601 27
228 536 24
3996 1643 22
4521 2221 7
2206 153 27
3660 2774 27
3034 535 18
1168 3416 28
1361 4126 6
3532 3985 30
308 2833 29
149 4548 8
3856 869 30
3775 1603 2
3945 306 25
2948 2864 16
4719 837 24
1547 4009 23
4329 3230 5
4808 2078 9
2341 908 10
3855 3195 21
1392 4990 16
3009 1817 20
895 4141 10
3548 4243 7
1782 355 6
2043 3667 18
966 230 14
1748 4440 21
4101 3040 4
2625 4709 15
1858 3228 2
3102 2557 19
2987 4747 17
3628 2478 23
2497 1770 29
4226 4669 17
2699 292 28
4749 1621 7
4475 2128 22
1237 3049 29
4730 3012 27
3925 2311 21
3025 596 23
3267 2843 20
1139 4980 24
4629 4053 15
425 86 8
1715 3320 9
416 2572 22
142 1640 7
3124 347 21
789 2220 26
2885 842 1
4718 955 26
49 2093 1
2730 1395 26
4213 847 9
4538 94 23
2559 1424 25
1478 949 19
4965 4187 11
259 3545 30
1938 1789 19
4101 2886 18
4057 240 3
2564 1852 22
4158 464 5
4148 1110 14
2498 3699 10
1816 3380 12
570 1798 22
3039 328 27
2989 4418 25
2666 2043 8
859 1623 9
4076 1697 11
1 3379 12
2940 4396 24
2365 4643 25
635 89 4
1765 3562 26
1472 592 19
780 739 23
4831 2142 16
3436 2171 10
3850 4021 7
3006 3417 4
3571 1717 20
4547 4219 26
3539 4905 24
2451 2058 27
1879 4480 28
1649 3359 4
1910 3123 21
4524 2008 13
4017 266 13
1420 4400 27
3322 2838 6
184 4505 29
4996 1681 5
985 4852 18
3354 472 30
2639 1980 13
1448 1051 3
4563 1971 4
3396 50 9
3416 1346 10
3521 575 19
1373 244 5
968 1581 17
2563 4382 2
1006 2370 25
2702 4070 30
1117 2946 18
975 2861 4
38 1862 10
4728 1925 7
4256 2856 24
700 2761 23
3818 94 17
649 1059 20
2632 1012 11
4418 9 24
236 4776 7
1864 3751 12
787 2659 25
2566 4847 20
1693 4449 10
3640 1996 15
1955 1381 16
3084 482 25
3251 1383 21
1558 4192 20
201 881 2
727 3160 27
4825 158 25
684 2856 25
317 3813 11
992 667 21
1625 3640 24
4056 3897 15
501 4808 2
97 4356 10
62 2233 26
229 2658 3
3512 4912 7
825 1153 19
3068 966 8
1327 2289 19
2648 2696 2
1408 1423 19
2613 1726 27
2324 4046 22
2188 989 9
2303 3837 27
2340 3514 18
2172 4536 9
3967 3372 11
503 2919 28
3346 2126 7
4267 56 10
355 3040 5
3971 258 10
193 4850 29
1405 992 17
2912 4264 23
943 4747 13
4388 204 6
1365 3581 8
1223 2429 22
2801 1901 28
492 4404 9
3045 2281 14
1075 846 25
2212 1761 6
651 4624 25
4074 3816 21
431 4828 13
2732 286 5
3547 146 3
788 1663 3
2173 3771 30
49 3245 2
3069 3128 12
336 322 21
3745 2261 17
2531 3056 14
746 2218 25
4638 1065 10
3655 3822 22
2447 4160 15
738 2447 2
3678 1991 23
2971 3246 1
2076 3413 30
332 56 13
1512 3022 7
2468 4742 16
2734 1863 12
1201 856 16
1599 1650 10
3514 3617 9
4471 720 27
667 2517 13
2530 827 7
2243 4699 12
469 2843 18
703 4255 25
2793 945 10
2264 1739 28
3203 2490 24
3271 312 27
3600 2394 4
1757 1763 6
3425 22 9
3692 3323 14
2247 2740 14
4324 2038 6
404 2505 19
3351 4162 12
3156 572 25
313 1636 26
736 1190 17
3386 2837 8
3143 1325 19
4385 833 25
4266 4850 28
2757 2193 23
4209 1667 8
2972 2701 25
4287 64 22
4958 3276 19
666 778 19
2936 3629 2
3285 3353 22
4118 2134 6
4362 4846 2
4241 2874 6
4805 4826 14
884 1695 28
4256 280 20
946 2789 4
4085 4870 22
1151 4646 3
2906 3703 5
2445 1442 21
4979 3172 13
1783 1932 26
1072 1254 26
1674 4188 21
3110 2945 26
2827 2240 17
3293 1595 4
2326 909 7
4746 1127 23
1658 1741 30
4421 4289 22
1629 4042 4
117 4026 12
3625 1331 26
3973 3004 24
2351 2027 27
1290 1037 19
4442 4967 25
179 4802 28
4775 356 22
4961 2254 28
2882 2899 11
3945 2119 19
498 535 23
3373 479 30
2076 3709 15
1079 354 30
3144 4996 8
3965 1584 29
2000 1026 16
228 4992 19
1094 1712 30
771 2665 6
4202 3346 4
859 2137 6
2174 4499 11
3335 4881 14
3574 69 19
2386 1546 2
1135 1427 6
3767 4135 7
2357 2783 5
2549 383 24
199 1270 12
1795 3768 29
803 3813 15
1469 4963 19
4532 1923 21
2767 2669 4
3928 2393 24
4243 1675 19
2159 257 12
2465 3302 26
1369 3037 29
2494 3483 4
1785 984 2
2293 4841 10
1582 1995 24
1972 4622 13
888 2941 11
2143 1773 3
4580 590 19
2278 3394 13
396 3430 4
2148 2891 12
2483 4297 11
190 4768 4
4355 1053 11
1790 686 12
1900 1572 29
2820 2240 5
939 4059 30
4313 2970 26
1187 4634 25
4821 3150 27
537 2511 28
3666 2458 24
4090 4459 23
1789 1777 27
368 4466 21
2306 3787 20
1365 1262 30
2444 447 18
3743 1261 19
445 4712 8
1711 4667 4
3636 2722 21
3225 3921 29
2450 4942 28
4199 4494 22
1959 3936 15
3420 3202 7
2189 1172 17
145 3086 23
3883 2598 30
2076 1781 8
3215 3083 6
3040 4024 11
1546 1185 26
77 3 25
1287 3370 15
3398 1223 24
4718 2765 22
4054 3015 23
1047 4083 12
3177 2627 13
2403 3439 10
3368 508 19
1543 3704 18
1602 4491 17
910 3536 26
2629 3048 16
299 2567 1
807 1504 30
2289 2178 5
4870 4700 10
1819 4689 21
2281 319 1
2888 2741 3
1073 13 21
4171 4978 10
2065 3981 12
440 799 14
4182 441 15
3907 882 12
4030 4006 27
3001 1525 14
351 2025 26
4294 1580 25
3149 663 27
4166 1204 15
1894 488 15
1532 1404 7
4872 2000 23
404 2520 7
143 2316 14
1354 3579 30
875 2692 28
3709 2429 11
3834 2371 25
2073 3472 24
3671 4620 12
3731 2599 26
4842 2312 29
59 509 2
1685 4880 1
1459 2226 14
2684 1810 4
3891 4241 9
4365 2371 8
2396 1073 8
3118 328 19
2620 2126 16
2030 2815 27
3118 4896 11
875 337 19
1331 4186 2
1937 4647 17
2426 4565 27
1513 627 16
2084 4007 22
3851 1193 22
4651 4002 10
3043 3222 12
3964 2941 20
4618 3669 15
1633 3835 5
1003 3530 3
2021 2364 6
1644 3593 17
3221 4592 21
4963 2121 21
1850 2267 5
935 2776 27
3942 2393 3
1957 4981 16
3780 1450 30
4747 3316 3
188 3564 22
4669 3542 10
2997 1530 11
2045 4665 10
1189 511 29
2142 771 22
3005 2145 12
1655 4098 7
3808 3662 30
187 458 6
3791 15 30
1405 846 13
2874 1576 13
4942 798 9
4025 335 18
1654 3202 12
3739 289 19
3231 1038 2
4371 4413 3
1939 2638 27
2839 2268 11
4627 4008 16
4193 3645 17
1498 1388 20
3379 3316 6
1802 1206 13
3647 2591 27
3981 75 30
2666 3777 26
344 385 9
922 2910 12
2562 1111 12
3600 115 26
2416 127 23
399 2350 19
1977 3193 24
3401 755 15
4938 11 29
953 4414 5
4769 2583 1
4042 1929 30
2453 1965 20
303 530 14
2698 1460 16
552 3798 21
4705 2916 3
1163 2815 25
3017 3253 11
2906 502 14
4436 4406 4
680 778 5
3468 1152 10
1773 2846 22
1652 3164 8
4318 2508 4
3877 2610 4
1385 343 19
3667 1271 17
1623 4698 11
1233 2586 10
1858 1093 18
1856 4169 9
4953 4498 18
4114 2647 8
941 1927 8
1772 2000 18
3705 257 11
427 1845 30
1301 2345 22
1965 2117 21
1405 4682 1
4160 3140 12
3579 1115 8
892 4661 26
1961 3951 29
2134 3399 3
4516 207 26
2626 1335 30
4665 1609 8
64 2474 9
1333 3701 9
1793 4166 16
205 818 11
100 1352 20
2499 4095 30
1335 4798 16
2232 1999 11
1173 63 27
757 1878 28
4128 603 4
324 248 10
1180 4514 3
4652 3607 16
1263 4070 5
4012 3813 14
3693 1191 25
858 66 16
768 4453 18
1141 358 30
2268 4528 9
3739 4547 26
4740 3530 22
3849 1091 8
2126 4915 7
3002 4947 27
2290 2494 6
1150 3329 1
2537 3438 18
4233 3749 19
2664 2171 16
3831 2008 14
2753 2463 24
4209 1737 20
4573 580 7
3304 2284 16
2130 3441 3
3532 1628 4
3807 2885 3
3542 682 8
2852 3858 16
2180 2848 11
3397 4884 5
2240 215 14
3333 420 29
1551 1156 1
2133 3073 11
3195 4662 11
782 4473 11
4781 2605 5
3681 4361 11
4735 2091 18
2054 1283 12
4194 2300 28
1365 2740 2
773 1388 12
1851 2268 23
1053 1009 13
2348 3408 4
3607 4343 3
2773 1196 17
1811 4642 4
3535 2274 18
1117 1310 16
2247 2172 14
1052 4562 27
2 2442 26
1525 4315 12
4510 2533 25
3483 2121 24
4877 3813 9
543 3575 30
4429 4318 25
4099 3792 30
2221 4117 11
2513 3743 10
2141 2508 15
932 2312 8
4512 192 25
2348 3471 7
3015 343 22
2194 4064 13
1539 3890 14
4203 2313 14
1764 4125 25
1063 4414 2
1556 4427 10
4409 4378 12
2316 4084 12
2382 576 11
4593 3531 28
3280 940 30
4230 4977 20
507 3202 23
3771 290 14
3963 2243 30
4995 2963 23
2846 4014 7
4566 4675 17
4461 1019 22
4805 580 3
2554 1833 12
4228 4246 25
1119 2139 7
1089 3747 1
4684 951 25
1181 1531 12
1080 3052 11
2179 2302 7
4986 707 4
1269 4470 7
2064 4263 28
2933 4840 22
3089 3943 22
3581 1696 29
156 903 3
4991 756 27
302 1136 21
2766 3576 30
2748 4283 23
2290 46 24
3013 49 18
386 3665 6
4122 2089 23
2704 1035 2
4226 407 8
3686 4652 23
1513 3884 24
2194 3782 22
323 1719 7
4798 1647 6
4181 2383 23
1817 4387 18
2742 4984 9
4680 3546 5
3742 4711 15
1806 4210 25
1765 4750 18
299 575 4
1991 4772 12
4000 1392 13
4218 1124 9
354 901 5
2536 4393 12
4182 3092 9
4204 3926 29
3786 2124 4
1507 4582 24
4013 4958 17
4894 991 5
2733 4296 23
4090 1071 6
2411 2042 17
2620 3492 11
4719 3275 25
1684 1501 23
4693 4691 25
98 2879 13
1334 511 12
2018 2494 23
4521 3362 12
4405 988 26
1046 3951 30
2102 175 14
523 2044 23
406 4270 19
4293 1891 16
2191 2643 9
1272 4311 11
2550 3769 3
3708 3690 1
4127 3088 29
3774 279 29
4669 4356 27
1237 2558 18
4108 1018 7
1635 1128 6
2030 3550 1
3476 3084 19
2270 81 29
667 2170 27
699 2881 29
3675 3105 22
3630 2999 18
3560 2770 2
4080 4243 5
3775 1003 5
2339 1841 15
873 794 9
2316 1396 14
2159 3590 8
207 4887 11
70 390 7
4439 3600 25
4890 824 16
3047 3103 30
2237 466 24
664 293 25
1352 1671 10
3511 876 10
4224 3236 12
2036 2419 18
4613 4018 7
935 819 2
1377 21 19
1712 4105 29
4246 2288 4
1766 1812 8
3763 1017 18
2171 2042 19
1197 1569 15
914 1230 18
1149 1501 18
1388 3390 23
3352 4046 11
4815 4347 30
2901 1327 8
4 3934 13
4633 1544 6
1804 1874 23
1553 3158 20
1410 112 27
2785 4453 25
3676 1856 29
2009 1142 25
1440 1334 6
1473 2644 14
580 2049 5
