1000 5000
570 334 7
346 194 8
54 555 4
859 656 9
878 162 9
41 697 8
386 74 5
791 370 2
105 120 5
738 438 10
385 396 10
448 429 3
40 503 8
305 579 8
933 665 5
583 62 1
614 729 3
385 108 8
950 599 3
502 810 3
329 365 8
259 780 1
906 789 4
492 767 10
944 966 8
891 125 3
819 549 3
195 857 2
978 779 1
800 924 3
373 841 7
837 383 3
191 246 8
503 599 5
948 341 8
781 787 5
993 53 7
935 147 4
459 27 1
562 258 6
926 836 1
206 268 4
229 879 1
784 528 6
283 758 3
523 113 6
617 771 2
678 831 6
591 813 1
149 661 4
647 547 10
865 200 5
524 952 7
677 771 7
717 280 2
216 685 3
142 95 3
790 117 8
434 162 2
279 819 2
924 941 8
486 930 7
417 382 9
252 725 7
892 486 8
218 930 9
548 20 7
800 487 5
693 208 5
337 203 1
192 498 8
831 683 5
413 998 6
737 274 7
630 944 10
382 583 4
126 788 8
821 323 2
430 103 6
252 421 8
617 426 5
469 700 2
487 721 9
936 795 9
227 835 8
55 968 1
687 797 5
357 852 10
276 619 4
485 556 8
797 486 10
942 865 7
830 653 7
698 417 7
169 603 7
288 306 5
434 310 2
613 532 7
40 75 10
242 97 7
695 818 1
295 649 8
962 905 6
266 657 8
756 512 2
779 391 6
845 706 5
490 605 7
121 10 1
448 182 8
677 964 10
72 600 9
653 434 8
26 735 8
688 218 5
89 787 1
227 543 10
411 166 9
793 755 10
679 921 10
199 899 4
368 474 5
819 191 5
160 979 4
588 299 9
962 540 5
838 639 7
293 676 4
351 159 1
273 595 6
220 880 7
970 192 2
476 551 7
673 511 9
272 417 3
873 892 5
650 740 3
587 726 4
771 286 3
594 39 1
729 997 5
956 452 2
621 80 7
179 640 3
222 616 4
953 485 5
616 811 10
539 957 7
181 537 9
997 77 1
793 254 6
281 90 8
283 546 4
699 879 10
682 219 7
838 246 3
7 74 6
613 705 4
273 531 9
824 840 3
455 383 8
374 634 5
761 845 8
830 133 3
641 306 8
916 545 9
585 304 4
83 141 9
720 112 10
279 428 7
555 924 7
57 425 5
891 363 1
131 627 8
110 373 2
480 862 4
150 207 1
912 247 6
556 453 9
774 690 1
17 498 5
25 565 2
875 876 1
742 368 6
144 236 2
287 893 10
618 472 8
942 772 7
571 136 6
559 692 4
532 167 9
730 672 8
271 727 10
151 903 4
532 689 3
519 396 3
496 907 10
21 517 2
386 973 2
678 669 10
236 365 6
60 967 1
551 674 5
693 743 9
862 469 5
34 319 7
981 830 9
101 501 10
20 339 6
998 20 2
594 652 6
395 752 5
675 396 5
199 869 2
892 38 5
239 816 8
963 670 2
155 285 9
681 582 2
640 272 5
512 440 9
42 468 9
418 654 1
389 404 1
63 635 1
585 841 7
22 603 3
665 865 2
452 400 6
339 49 4
437 913 1
927 459 4
341 507 8
153 67 4
726 267 9
461 756 4
420 382 4
79 703 8
882 233 4
168 635 2
48 82 10
671 491 3
566 799 7
805 48 4
97 116 5
455 230 4
98 459 8
354 962 9
358 898 2
403 527 10
754 261 6
536 886 1
910 290 9
58 403 1
253 398 7
969 268 6
555 842 6
95 2 3
631 741 4
10 778 1
699 963 10
491 214 9
597 71 7
821 127 4
51 572 5
292 881 4
211 583 3
871 776 6
639 682 7
737 551 9
384 28 5
553 564 4
752 209 9
438 180 4
670 593 9
457 374 6
644 914 7
605 226 7
858 125 5
327 496 8
230 918 5
580 56 2
374 387 1
873 334 6
387 572 8
271 794 6
563 59 10
425 142 3
660 800 2
746 516 2
64 140 6
253 440 10
436 416 8
168 626 1
377 366 10
173 479 10
630 135 4
702 984 3
48 897 8
598 417 9
287 271 3
785 309 10
170 447 4
739 450 4
379 999 1
206 415 3
4 653 2
892 518 8
25 723 9
439 26 10
316 860 10
275 337 1
591 365 6
420 7 1
973 208 2
894 362 2
996 794 5
907 319 7
842 994 3
848 889 4
724 828 6
747 494 4
185 560 1
503 149 8
9 421 3
993 618 5
146 528 7
323 506 2
608 325 9
294 556 6
422 526 6
352 251 5
88 438 1
184 395 9
947 493 7
36 315 1
430 28 8
